r,z,"v(r,z)",u_r,w_z,P
0,0.0292,122.276,0,-122.276,0.001471
0,0.02895,258.847,0,258.847,0.000336
0,0.0287,45.5628,0,45.5628,0.002005
0,0.02845,65.759,0,-65.759,0.001212
0,0.0282,14.9138,0,-14.9138,0.000697
0,0.02795,7.08809,0,-7.08809,0.001014
0,0.0277,30.0703,0,30.0703,0.00121
0,0.02745,34.8558,0,34.8558,0.001002
0,0.0272,57.6882,0,57.6882,0.00164
0,0.02695,48.8188,0,48.8188,0.001028
0,0.0267,1.5886,0,1.5886,0.001169
0,0.02645,17.0969,0,-17.0969,-0.00011
0,0.0262,45.1933,0,-45.1933,0.001311
0,0.02595,34.1185,0,-34.1185,0.000942
0,0.0257,7.57826,0,-7.57826,0.001158
0,0.02545,14.5796,0,-14.5796,0.001214
0,0.0252,3.19942,0,-3.19942,4.72E-05
0,0.02495,0.479226,0,-0.47923,0.000113
0,0.0247,1.62132,0,-1.62132,0.000891
0,0.02445,7.29061,0,7.29061,0.001588
0,0.0242,10.5288,0,10.5288,0.000958
0,0.02395,20.6789,0,20.6789,0.000922
0,0.0237,8.93721,0,8.93721,0.001444
0,0.02345,11.1995,0,11.1995,0.001312
0,0.0232,31.5859,0,-31.5859,0.000892
0,0.02295,28.282,0,-28.282,0.001556
0,0.0227,222.77,0,-222.77,0.000967
0,0.02245,59.2097,0,59.2097,0.001251
0,0.0222,16.9531,0,16.9531,0.000762
0,0.02195,87.3337,0,-87.3337,0.000639
0,0.0217,114.545,0,114.545,0.002104
0,0.02145,2.0659,0,2.0659,4.30E-05
0,0.0212,25.1372,0,-25.1372,0.001257
0,0.02095,163.685,0,163.685,0.001319
0,0.0207,60.5801,0,60.5801,0.000647
0,0.02045,74.4574,0,74.4574,0.00146
0,0.0202,44.7918,0,44.7918,0.001328
0,0.01995,19.144,0,19.144,0.000928
0,0.0197,58.6646,0,-58.6646,0.001028
0,0.01945,5.60541,0,-5.60541,0.001333
0,0.0192,3.93633,0,-3.93633,0.00122
0,0.01895,8.51679,0,-8.51679,0.000837
0,0.0187,6.15827,0,-6.15827,0.00086
0,0.01845,0.223977,0,0.223977,0.001141
0,0.0182,15.1281,0,-15.1281,0.001155
0,0.01795,128.67,0,-128.67,0.001028
0,0.0177,19.4914,0,19.4914,0.001248
0,0.01745,7.79702,0,-7.79702,0.001487
0,0.0172,2.33792,0,2.33792,0.000714
0,0.01695,30.5,0,30.5,0.001657
0,0.0167,21.5529,0,21.5529,0.000468
0,0.01645,17.3392,0,17.3392,0.001785
0,0.0162,24.0472,0,24.0472,0.001442
0,0.01595,57.1361,0,57.1361,0.000841
0,0.0157,25.1683,0,-25.1683,0.0018
0,0.01545,7.71447,0,7.71447,0.000368
0,0.0152,13.6959,0,13.6959,0.002634
0,0.01495,12.3932,0,-12.3932,-0.00021
0,0.0147,40.6854,0,-40.6854,0.001991
0,0.01445,17.5567,0,17.5567,0.000543
0,0.0142,23.4363,0,-23.4363,0.000967
0,0.01395,15.9627,0,15.9627,0.001328
0,0.0137,1.38153,0,1.38153,0.001316
0,0.01345,61.9485,0,61.9485,0.001142
0,0.0132,12.1591,0,-12.1591,0.001184
0,0.01295,6.31235,0,-6.31235,0.00088
0,0.0127,28.0993,0,-28.0993,0.002245
0,0.01245,11.0311,0,-11.0311,0.001129
0,0.0122,2.05938,0,-2.05938,0.000349
0,0.01195,2.08948,0,2.08948,0.001964
0,0.0117,1.75706,0,1.75706,0.000338
0,0.01145,2.64297,0,-2.64297,0.001099
0,0.0112,4.61668,0,-4.61668,0.00108
0,0.01095,1.23538,0,1.23538,0.001207
0,0.0107,8.42542,0,-8.42542,0.001507
0,0.01045,16.7141,0,-16.7141,0.002517
0,0.0102,24.0987,0,-24.0987,0.000866
0,0.00995,35.2403,0,-35.2403,5.88E-05
0,0.0097,39.4187,0,-39.4187,0.001573
0,0.00945,24.1677,0,-24.1677,0.001083
0,0.0092,6.0567,0,6.0567,0.001438
0,0.00895,28.4347,0,28.4347,0.000982
0,0.0087,6.25257,0,6.25257,0.000889
0,0.00845,40.7587,0,-40.7587,0.000678
0,0.0082,24.4954,0,-24.4954,0.000929
0,0.00795,13.7917,0,-13.7917,0.001041
0,0.0077,42.8135,0,-42.8135,0.000977
0,0.00745,2.41065,0,2.41065,0.000945
0,0.0072,15.0419,0,-15.0419,0.001195
0,0.00695,4.31582,0,-4.31582,0.001332
0,0.0067,12.9525,0,-12.9525,0.001171
0,0.00645,0.989339,0,-0.98934,0.001949
0,0.0062,2.7831,0,2.7831,0.000657
0,0.00595,9.09559,0,9.09559,0.000926
0,0.0057,27.6443,0,-27.6443,0.001337
0,0.00545,73.005,0,73.005,0.001631
0,0.0052,17.0859,0,17.0859,0.002275
0,0.00495,7.32203,0,-7.32203,0.000362
0,0.0047,6.716,0,-6.716,0.001533
0,0.00445,11.1768,0,-11.1768,0.001146
0,0.0042,14.1428,0,-14.1428,0.001382
0,0.00395,11.5317,0,-11.5317,0.001066
0,0.0037,31.7066,0,-31.7066,0.001299
0,0.00345,16.8481,0,-16.8481,0.000922
0,0.0032,21.5083,0,-21.5083,0.001168
0,0.00295,34.4921,0,34.4921,0.001028
0,0.0027,1.25598,0,1.25598,0.001598
0,0.00245,15.8389,0,15.8389,0.00036
0,0.0022,4.38551,0,4.38551,0.001377
0,0.00195,3.05053,0,3.05053,0.001045
0,0.0017,2.36312,0,-2.36312,0.001553
0,0.00145,45.9721,0,-45.9721,0.000496
0,0.0012,43.9928,0,-43.9928,0.001625
0,0.00095,16.1573,0,16.1573,0.001173
0,0.0007,105.564,0,-105.564,0.001162
0,0.00045,23.5298,0,23.5298,0.002023
0,0.0002,7.69239,0,-7.69239,0.002943
0,0,2.65,0,2.65,0.006003
6.00E-05,0.05,369.28,369.28,0,0.002435
6.00E-05,0.0497,131.799,114.776,-64.7884,0.000933
6.00E-05,0.04945,145.607,142.764,-28.632,0.001058
6.00E-05,0.0492,216.459,215.575,-19.5433,0.001299
6.00E-05,0.04895,196.307,189.833,-49.9978,0.000974
6.00E-05,0.0487,174.386,-174.308,-5.21565,0.001279
6.00E-05,0.04845,378.393,-378.39,-1.51955,0.001131
6.00E-05,0.0482,37.5479,-29.9077,22.7018,0.001819
6.00E-05,0.04795,153.906,147.764,43.0438,0.000258
6.00E-05,0.0477,145.768,143.682,24.5739,0.001338
6.00E-05,0.04745,29.6302,-10.0115,27.8876,0.000965
6.00E-05,0.0472,78.0791,42.2623,-65.6524,0.001389
6.00E-05,0.04695,70.2827,49.4949,49.899,0.001079
6.00E-05,0.0467,66.8636,-45.5526,48.9459,0.001502
6.00E-05,0.04645,18.2431,-17.9474,-3.27142,0.001302
6.00E-05,0.0462,77.4152,72.0764,28.2507,0.000804
6.00E-05,0.04595,135.873,126.353,-49.964,0.002082
6.00E-05,0.0457,169.929,137.583,-99.7346,0.001848
6.00E-05,0.04545,104.53,96.1171,-41.0846,0.00095
6.00E-05,0.0452,10.8951,9.32392,-5.63625,0.001666
6.00E-05,0.04495,64.8002,62.9172,15.5078,0.000524
6.00E-05,0.0447,114.439,40.9416,106.865,0.002206
6.00E-05,0.04445,225.947,-202.631,99.9628,0.001068
6.00E-05,0.0442,391.019,220.808,-322.707,0.000616
6.00E-05,0.04395,488.134,403.849,-274.192,0.00197
6.00E-05,0.0437,26.3256,19.6415,17.5285,0.000182
6.00E-05,0.04345,123.246,110.041,55.5034,0.002286
6.00E-05,0.0432,280.554,276.995,44.5468,0.001037
6.00E-05,0.04295,191.549,-187.183,-40.6657,0.001172
6.00E-05,0.0427,214.038,-213.753,-11.035,0.001442
6.00E-05,0.04245,228.198,226.934,-23.9806,0.001428
6.00E-05,0.0422,119.009,111.519,41.5528,0.001969
6.00E-05,0.04195,195.39,159.154,-113.345,-5.82E-05
6.00E-05,0.0417,826.973,819.09,113.909,0.004044
6.00E-05,0.04145,1034.14,-909.934,491.4,-0.00195
6.00E-05,0.0412,1605.8,-1586.93,245.421,0.003101
6.00E-05,0.04095,182.263,178.081,-38.8203,-0.00152
6.00E-05,0.0407,602.888,593.492,106.022,0.004815
6.00E-05,0.04045,391.864,232.148,315.698,0.000494
6.00E-05,0.0402,345.384,-343.696,34.1082,0.001063
6.00E-05,0.03995,296.743,-196.758,222.132,0.000466
6.00E-05,0.0397,281.697,18.6157,281.082,0.001727
6.00E-05,0.03945,208.603,3.45949,208.574,0.000492
6.00E-05,0.0392,59.4624,########,43.9563,0.0007
6.00E-05,0.03895,297.123,2.73E+00,297.111,0.000961
6.00E-05,0.0387,206.437,-157.034,134.003,0.001519
6.00E-05,0.03845,122.334,-18.9074,-120.864,0.000178
6.00E-05,0.0382,58.5029,41.0286,-41.7042,0.003099
6.00E-05,0.03795,223.416,########,-33.3359,-9.62E-05
6.00E-05,0.0377,246.324,161.618,-185.89,-7.08E-05
6.00E-05,0.03745,402.816,3.84E+02,121.127,0.000657
6.00E-05,0.0372,117.472,-107.574,-47.1956,0.000991
6.00E-05,0.03695,235.942,########,-114.108,0.001816
6.00E-05,0.0367,54.5142,-45.963,29.3121,0.00063
6.00E-05,0.03645,70.2676,-48.1221,51.2035,0.001199
6.00E-05,0.0362,34.4819,1.71E+01,29.9709,0.001264
6.00E-05,0.03595,276.168,257.8,99.0345,0.000417
6.00E-05,0.0357,298.587,283.025,95.1385,0.001859
6.00E-05,0.03545,84.7155,-57.5297,62.1856,0.000579
6.00E-05,0.0352,130.516,-127.69,-27.0112,0.001651
6.00E-05,0.03495,78.2237,-34.8738,-70.0198,0.001119
6.00E-05,0.0347,79.8404,-11.6286,78.9891,0.001142
6.00E-05,0.03445,88.499,68.7371,55.7431,0.001224
6.00E-05,0.0342,58.6311,5.74E+01,11.8767,0.001468
6.00E-05,0.03395,60.1545,-50.7444,32.3043,0.001239
6.00E-05,0.0337,196.749,194.048,-32.4849,0.000745
6.00E-05,0.03345,268.438,265.022,42.6855,0.001771
6.00E-05,0.0332,123.276,-30.722,119.386,0.000767
6.00E-05,0.03295,61.43,-48.6713,-37.48,0.001252
6.00E-05,0.0327,90.6128,89.7869,-12.2068,0.000743
6.00E-05,0.03245,134.274,129.031,37.1548,0.000941
6.00E-05,0.0322,185.323,181.28,38.4959,0.001423
6.00E-05,0.03195,15.7943,########,-13.2189,0.000803
6.00E-05,0.0317,260.459,-258.1,-34.974,0.001884
6.00E-05,0.03145,129.291,-120.054,47.993,0.001679
6.00E-05,0.0312,108.144,-74.4048,78.4791,0.000553
6.00E-05,0.03095,41.2454,-40.6529,6.96542,0.001804
6.00E-05,0.0307,151.638,-151.04,13.4544,0.000909
6.00E-05,0.03045,98.5062,-89.4497,41.258,0.001379
6.00E-05,0.0302,161.638,32.8931,-158.255,0.001045
6.00E-05,0.02995,1502.1,-108.035,-1498.21,0.001066
6.00E-05,0.0297,157.676,-55.7526,-147.49,0.001143
6.00E-05,0.02945,92.4641,74.6152,54.6093,0.000719
6.00E-05,0.0292,88.2894,24.0457,-84.9519,0.001438
6.00E-05,0.02895,192.057,20.5965,190.95,0.000528
6.00E-05,0.0287,146.603,143.953,27.7475,0.001829
6.00E-05,0.02845,85.4993,-63.0717,-57.7243,0.001212
6.00E-05,0.0282,147.979,147.277,-14.3944,0.000791
6.00E-05,0.02795,217.974,217.964,-2.07081,0.000995
6.00E-05,0.0277,57.2154,-48.8163,29.8424,0.001207
6.00E-05,0.02745,108.025,100.216,40.3264,0.001053
6.00E-05,0.0272,98.1449,80.0026,56.8507,0.0015
6.00E-05,0.02695,71.2115,-55.9901,44.0021,0.001069
6.00E-05,0.0267,92.65,-92.5818,3.55193,0.001146
6.00E-05,0.02645,54.6335,-51.8557,-17.1991,0.000272
6.00E-05,0.0262,64.5476,48.1395,-42.9997,0.00127
6.00E-05,0.02595,60.9409,50.7583,-33.7252,0.001053
6.00E-05,0.0257,14.0884,7.57721,-11.8772,0.00116
6.00E-05,0.02545,92.8717,91.8142,-13.9752,0.001152
6.00E-05,0.0252,91.5188,91.4578,-3.34116,0.000418
6.00E-05,0.02495,14.842,14.8366,0.400809,0.000432
6.00E-05,0.0247,77.7997,-77.7941,0.931441,0.000892
6.00E-05,0.02445,49.0204,-48.2908,8.42597,0.001481
6.00E-05,0.0242,16.2197,-11.5363,11.4014,0.001029
6.00E-05,0.02395,21.2708,0.597521,21.2624,0.000956
6.00E-05,0.0237,12.2578,5.57419,10.917,0.001404
6.00E-05,0.02345,30.1244,-28.0225,11.0553,0.00129
6.00E-05,0.0232,26.8384,-6.99745,-25.9101,0.000959
6.00E-05,0.02295,196.927,193.282,-37.7125,0.001442
6.00E-05,0.0227,255.03,191.902,-167.97,0.000989
6.00E-05,0.02245,127.4,-115.503,53.7582,0.001198
6.00E-05,0.0222,27.4591,-20.7517,17.9824,0.000819
6.00E-05,0.02195,304.909,291.959,-87.9173,0.000872
6.00E-05,0.0217,213.622,201.555,70.783,0.001946
6.00E-05,0.02145,46.2822,45.4631,8.669,0.000275
6.00E-05,0.0212,57.2911,55.1687,-15.4497,0.001258
6.00E-05,0.02095,134.049,29.6865,130.721,0.001278
6.00E-05,0.0207,63.6622,24.7205,58.6666,0.000772
6.00E-05,0.02045,90.491,54.4461,72.279,0.001444
6.00E-05,0.0202,72.25,53.7503,48.28,0.001271
6.00E-05,0.01995,122.156,120.365,20.8417,0.001013
6.00E-05,0.0197,89.2222,71.3359,-53.5891,0.001044
6.00E-05,0.01945,102.571,-102.144,-9.35642,0.001285
6.00E-05,0.0192,51.7797,-51.5567,4.8001,0.001213
6.00E-05,0.01895,55.1063,54.8527,-5.28067,0.0009
6.00E-05,0.0187,73.7326,73.5288,-5.47879,0.000946
6.00E-05,0.01845,14.0225,13.9508,-1.41661,0.001138
6.00E-05,0.0182,45.4773,42.2859,-16.7358,0.001175
6.00E-05,0.01795,134.405,92.1885,-97.8057,0.001051
6.00E-05,0.0177,71.8923,70.362,14.7545,0.001249
6.00E-05,0.01745,6.39999,-3.37202,-5.43961,0.001464
6.00E-05,0.0172,5.54183,4.43343,3.32514,0.00083
6.00E-05,0.01695,59.3953,-52.7442,27.3103,0.001553
6.00E-05,0.0167,41.8509,-36.6554,20.1962,0.000608
6.00E-05,0.01645,76.4117,74.1459,18.4697,0.001644
6.00E-05,0.0162,66.7325,63.0902,21.7451,0.001401
6.00E-05,0.01595,77.3329,-63.708,43.8369,0.000927
6.00E-05,0.0157,28.4041,18.3415,-21.6883,0.001661
6.00E-05,0.01545,44.8514,44.7658,2.7704,0.000534
6.00E-05,0.0152,34.8671,-32.3187,13.0848,0.002344
6.00E-05,0.01495,15.7244,9.3891,-12.6136,5.49E-05
6.00E-05,0.0147,91.1717,-83.1767,-37.335,0.001773
6.00E-05,0.01445,43.2367,-42.9328,5.11685,0.000829
6.00E-05,0.0142,89.8442,87.6763,-19.6176,0.000947
6.00E-05,0.01395,26.7861,23.282,13.2455,0.00135
6.00E-05,0.0137,24.9463,-24.9318,0.85205,0.001322
6.00E-05,0.01345,48.6004,16.818,45.5977,0.001182
6.00E-05,0.0132,10.4527,-3.44819,-9.86755,0.001204
6.00E-05,0.01295,54.8687,-54.1802,-8.66529,0.000901
6.00E-05,0.0127,90.1321,-86.5222,-25.2529,0.002008
6.00E-05,0.01245,23.7617,-20.5511,-11.9277,0.001176
6.00E-05,0.0122,31.7645,-31.6964,-2.07805,0.000578
6.00E-05,0.01195,48.5598,-48.5012,2.38464,0.001793
6.00E-05,0.0117,44.6437,-44.5956,2.07208,0.000558
6.00E-05,0.01145,48.6681,-48.6681,-0.01127,0.001207
6.00E-05,0.0112,1.84585,-1.58753,-0.94175,0.001129
6.00E-05,0.01095,13.8936,13.842,1.19664,0.001224
6.00E-05,0.0107,81.2152,80.8243,-7.959,0.001399
6.00E-05,0.01045,131.208,130.334,-15.1245,0.002171
6.00E-05,0.0102,44.5497,38.0928,-23.1001,0.000941
6.00E-05,0.00995,37.9623,-13.5259,-35.471,0.000333
6.00E-05,0.0097,114.453,-108.547,-36.2909,0.001496
6.00E-05,0.00945,89.2934,-87.1043,-19.6504,0.001064
6.00E-05,0.0092,32.214,31.8037,5.12476,0.001388
6.00E-05,0.00895,25.3014,8.85092,23.7028,0.001018
6.00E-05,0.0087,59.5163,59.1821,6.29763,0.000954
6.00E-05,0.00845,84.9366,76.8521,-36.1661,0.000816
6.00E-05,0.0082,70.5836,66.8097,-22.7708,0.000936
6.00E-05,0.00795,43.9457,41.7629,-13.6777,0.001001
6.00E-05,0.0077,39.5687,13.5682,-37.1696,0.001027
6.00E-05,0.00745,5.47092,5.40811,0.826623,0.00101
6.00E-05,0.0072,22.9164,-19.4514,-12.1164,0.001178
6.00E-05,0.00695,15.9501,-14.8302,-5.87118,0.001312
6.00E-05,0.0067,53.5142,52.4634,-10.5532,0.001178
6.00E-05,0.00645,24.4884,24.4782,0.707391,0.001785
6.00E-05,0.0062,6.229,-4.66495,4.1278,0.000771
6.00E-05,0.00595,162.441,162.251,7.85464,0.001105
6.00E-05,0.0057,179.675,178.618,-19.4623,0.001307
6.00E-05,0.00545,104.763,91.5571,50.9165,0.001481
6.00E-05,0.0052,111.196,110.736,10.1091,0.002005
6.00E-05,0.00495,105.535,105.299,-7.0494,0.000591
6.00E-05,0.0047,32.5153,-31.6811,-7.31805,0.001462
6.00E-05,0.00445,28.9026,-26.5566,-11.4064,0.001148
6.00E-05,0.0042,15.5131,4.52759,-14.8377,0.001372
6.00E-05,0.00395,41.5678,-39.4204,-13.1877,0.001063
6.00E-05,0.0037,59.4858,-49.9647,-32.2813,0.001272
6.00E-05,0.00345,35.5691,-28.96,-20.6514,0.000998
6.00E-05,0.0032,13.8627,1.22134,-13.8088,0.001163
6.00E-05,0.00295,37.2171,20.8893,30.8018,0.001078
6.00E-05,0.0027,60.3606,60.1598,4.91917,0.001502
6.00E-05,0.00245,64.074,62.3826,14.6251,0.000564
6.00E-05,0.0022,103.451,103.292,5.72423,0.001309
6.00E-05,0.00195,8.98166,-8.54396,2.76966,0.001031
6.00E-05,0.0017,117.815,-117.676,-5.72717,0.001413
6.00E-05,0.00145,110.727,-103.225,-40.0645,0.000694
6.00E-05,0.0012,45.0048,-22.576,-38.9327,0.001545
6.00E-05,0.00095,4.29788,1.67578,3.95772,0.001183
6.00E-05,0.0007,84.7557,-34.6682,-77.3411,0.001209
6.00E-05,0.00045,102.02,99.9546,20.4261,0.001795
6.00E-05,0.0002,140.042,139.921,-5.82202,0.002786
6.00E-05,0,2.65,0,2.65,0.006003
0.00012,0.05,738.559,738.559,0,0.002194
0.00012,0.0497,237.732,229.552,-61.8276,0.000697
0.00012,0.04945,287.618,285.529,-34.5992,0.001029
0.00012,0.0492,432.145,431.149,-29.318,0.001307
0.00012,0.04895,382.342,379.666,-45.1573,0.001111
0.00012,0.0487,348.7,-348.615,-7.69706,0.001191
0.00012,0.04845,756.789,-756.779,3.74667,0.001039
0.00012,0.0482,64.5444,-59.8154,24.2508,0.001686
0.00012,0.04795,298.488,295.529,41.9286,0.000526
0.00012,0.0477,288.902,287.364,29.7745,0.001247
0.00012,0.04745,35.4139,-20.0231,29.2099,0.001013
0.00012,0.0472,106.064,84.5245,-64.071,0.001366
0.00012,0.04695,99.9109,98.9899,13.5347,0.00113
0.00012,0.0467,102.941,-91.1052,47.9236,0.001447
0.00012,0.04645,35.9168,-35.8947,1.26025,0.001342
0.00012,0.0462,144.673,144.153,12.2615,0.000885
0.00012,0.04595,258.477,252.707,-54.3106,0.001823
0.00012,0.0457,290.582,275.166,-93.3901,0.001626
0.00012,0.04545,196.507,192.234,-40.7564,0.001034
0.00012,0.0452,19.4456,18.6478,-5.51249,0.001563
0.00012,0.04495,127.211,125.834,18.661,0.000617
0.00012,0.0447,133.594,81.8831,105.558,0.001999
0.00012,0.04445,417.912,-405.263,102.044,0.001141
0.00012,0.0442,529.44,441.616,-292.032,0.000737
0.00012,0.04395,839.801,807.697,-229.979,0.001596
0.00012,0.0437,67.4369,39.2829,54.8141,0.000435
0.00012,0.04345,225.783,220.082,50.418,0.002016
0.00012,0.0432,554.727,553.99,28.5719,0.000999
0.00012,0.04295,375.749,-374.366,-32.2049,0.00122
0.00012,0.0427,427.527,-427.506,-4.29125,0.00135
0.00012,0.04245,454.185,453.868,-16.9543,0.001363
0.00012,0.0422,223.796,223.038,18.4129,0.001881
0.00012,0.04195,325.108,318.308,-66.1438,0.000349
0.00012,0.0417,1640.08,1638.18,78.9445,0.002729
0.00012,0.04145,1843.5,-1819.87,294.237,-0.00063
0.00012,0.0412,3176.87,-3173.87,138.013,0.002004
0.00012,0.04095,358.356,356.162,-39.5982,-0.00086
0.00012,0.0407,1192.02,1186.98,109.441,0.00343
0.00012,0.04045,539.366,464.295,274.491,0.000508
0.00012,0.0402,690.889,-687.391,69.4297,0.000941
0.00012,0.03995,450.022,-393.515,218.325,0.000684
0.00012,0.0397,279.834,37.2314,277.346,0.001558
0.00012,0.03945,197.47,6.91898,197.349,0.000541
0.00012,0.0392,98.7106,-80.0905,57.7,0.000891
0.00012,0.03895,308.005,5.46001,307.956,0.00113
0.00012,0.0387,336.117,-314.068,119.733,0.00138
0.00012,0.03845,159.32,-37.8149,-154.767,0.000401
0.00012,0.0382,111.917,82.0573,-76.1053,0.002597
0.00012,0.03795,451.585,########,-93.36,0.000231
0.00012,0.0377,349.174,323.236,-132.063,0.000271
0.00012,0.03745,774.823,7.68E+02,99.9753,0.001139
0.00012,0.0372,215.22,-215.149,-5.54609,0.000952
0.00012,0.03695,417.629,########,-61.8201,0.001748
0.00012,0.0367,100.251,-91.926,39.9987,0.000742
0.00012,0.03645,109.361,-96.2443,51.931,0.001208
0.00012,0.0362,50.924,34.1024,37.8191,0.001207
0.00012,0.03595,525.107,515.6,99.4697,0.000645
0.00012,0.0357,574.443,566.05,97.8379,0.001646
0.00012,0.03545,127.892,-115.059,55.8373,0.000731
0.00012,0.0352,256.578,-255.381,-24.7594,0.001521
0.00012,0.03495,86.7449,-69.7476,-51.5747,0.001165
0.00012,0.0347,69.934,-23.2571,65.9535,0.001169
0.00012,0.03445,148.732,137.474,56.7633,0.00113
0.00012,0.0342,116.595,114.831,20.2034,0.001417
0.00012,0.03395,106.399,-101.489,31.95,0.001195
0.00012,0.0337,388.93,388.096,-25.4569,0.001014
0.00012,0.03345,531.331,530.044,36.9627,0.001777
0.00012,0.0332,114.378,-61.4441,96.4724,0.000872
0.00012,0.03295,101.246,-97.3427,-27.8399,0.001206
0.00012,0.0327,179.841,179.574,-9.79692,0.000909
0.00012,0.03245,261.103,258.063,39.7323,0.001017
0.00012,0.0322,365.359,362.56,45.1388,0.001411
0.00012,0.03195,20.2098,-17.2885,-10.4663,0.000891
0.00012,0.0317,517.265,-516.2,-33.1692,0.001573
0.00012,0.03145,243.663,-240.107,41.4766,0.001605
0.00012,0.0312,161.125,-148.81,61.7804,0.000707
0.00012,0.03095,81.8091,-81.3059,9.05936,0.001676
0.00012,0.0307,302.307,-302.08,11.6981,0.000885
0.00012,0.03045,181.412,-178.899,30.0911,0.001311
0.00012,0.0302,135.54,65.7862,-118.504,0.00113
0.00012,0.02995,1011.29,-216.07,-987.937,0.001031
0.00012,0.0297,167.878,-111.505,-125.497,0.001168
0.00012,0.02945,153.206,149.23,34.6734,0.000803
0.00012,0.0292,67.6846,48.0914,-47.6279,0.001405
0.00012,0.02895,129.764,41.193,123.052,0.00072
0.00012,0.0287,288.077,287.906,9.93223,0.001653
0.00012,0.02845,135.577,-126.143,-49.6897,0.001213
0.00012,0.0282,294.881,294.554,-13.8751,0.000886
0.00012,0.02795,435.938,435.928,2.94647,0.000976
0.00012,0.0277,102.025,-97.6327,29.6146,0.001204
0.00012,0.02745,205.597,200.431,45.797,0.001105
0.00012,0.0272,169.526,160.005,56.0132,0.00136
