r,z,"v(r,z)",u_r,w_z,P
0,0.03595,0.792791,0,-0.79279,0.081986
0,0.0357,2.00284,0,2.00284,-0.07241
0,0.03545,2.38795,0,-2.38795,-0.05415
0,0.0352,0.854517,0,-0.85452,0.136304
0,0.03495,0.923676,0,-0.92368,0.050372
0,0.0347,0.33888,0,0.33888,0.462714
0,0.03445,1.32994,0,1.32994,-0.34634
0,0.0342,0.889,0,0.889,0.084642
0,0.03395,1.77623,0,1.77623,-0.35085
0,0.0337,1.6983,0,1.6983,-0.39533
0,0.03345,0.709742,0,-0.70974,-0.0757
0,0.0332,3.17803,0,-3.17803,-0.15871
0,0.03295,3.97521,0,-3.97521,0.107362
0,0.0327,0.93201,0,0.93201,-0.18016
0,0.03245,0.962391,0,0.962391,-0.08492
0,0.0322,0.653587,0,0.653587,0.032828
0,0.03195,0.554031,0,-0.55403,-0.03045
0,0.0317,0.345631,0,0.345631,-0.07291
0,0.03145,0.245958,0,0.245958,0.03511
0,0.0312,2.48053,0,2.48053,-0.0458
0,0.03095,0.137102,0,-0.1371,-0.01432
0,0.0307,1.96721,0,-1.96721,-0.03539
0,0.03045,0.742914,0,-0.74291,-0.28929
0,0.0302,1.28147,0,1.28147,-0.0095
0,0.02995,1.46812,0,1.46812,-0.06786
0,0.0297,2.16882,0,-2.16882,0.236328
0,0.02945,0.463769,0,-0.46377,0.152695
0,0.0292,0.567609,0,0.567609,0.249262
0,0.02895,1.92131,0,1.92131,0.177851
0,0.0287,4.72161,0,4.72161,-0.07194
0,0.02845,3.61697,0,3.61697,-0.06242
0,0.0282,5.46919,0,5.46919,-0.1059
0,0.02795,0.796317,0,-0.79632,-2.1323
0,0.0277,0.963382,0,0.963382,-0.33875
0,0.02745,1.09188,0,1.09188,0.293928
0,0.0272,0.244081,0,0.244081,-0.12382
0,0.02695,1.37338,0,-1.37338,0.074833
0,0.0267,0.928937,0,-0.92894,-0.09317
0,0.02645,0.601188,0,-0.60119,0.633269
0,0.0262,3.1994,0,-3.1994,0.511244
0,0.02595,5.00502,0,-5.00502,-0.30881
0,0.0257,4.96099,0,-4.96099,0.410765
0,0.02545,5.02697,0,-5.02697,0.912426
0,0.0252,7.17232,0,-7.17232,0.172817
0,0.02495,6.41838,0,-6.41838,-0.16401
0,0.0247,0.940618,0,-0.94062,-0.04574
0,0.02445,0.155298,0,-0.1553,-0.25202
0,0.0242,0.16793,0,0.16793,-0.0759
0,0.02395,2.51144,0,-2.51144,0.162957
0,0.0237,0.36896,0,0.36896,-0.40245
0,0.02345,0.94665,0,-0.94665,-0.48432
0,0.0232,3.99261,0,-3.99261,0.501736
0,0.02295,0.741225,0,-0.74123,0.122117
0,0.0227,0.998896,0,-0.9989,0.166108
0,0.02245,0.325226,0,0.325226,-0.6239
0,0.0222,0.680734,0,0.680734,-0.14214
0,0.02195,0.812007,0,0.812007,0.635576
0,0.0217,1.30171,0,-1.30171,0.021398
0,0.02145,0.224203,0,0.224203,-0.66474
0,0.0212,2.6108,0,2.6108,-0.00804
0,0.02095,4.42411,0,4.42411,-0.04141
0,0.0207,0.803658,0,0.803658,0.31776
0,0.02045,0.723391,0,0.723391,0.42889
0,0.0202,1.76062,0,-1.76062,0.345086
0,0.01995,5.97449,0,5.97449,0.488685
0,0.0197,4.0388,0,4.0388,-0.22617
0,0.01945,3.4,0,3.4,-0.20448
0,0.0192,4.25242,0,4.25242,0.186426
0,0.01895,2.46239,0,2.46239,0.140933
0,0.0187,0.340345,0,0.340345,0.040903
0,0.01845,4.18419,0,4.18419,0.231819
0,0.0182,13.3224,0,13.3224,0.24102
0,0.01795,8.96056,0,8.96056,-0.16961
0,0.0177,4.61254,0,4.61254,-0.27711
0,0.01745,0.862408,0,-0.86241,-0.40118
0,0.0172,5.87255,0,-5.87255,-0.1408
0,0.01695,3.8713,0,-3.8713,0.409794
0,0.0167,3.30359,0,-3.30359,-0.48059
0,0.01645,1.5715,0,-1.5715,0.407499
0,0.0162,3.90907,0,-3.90907,-0.13312
0,0.01595,6.29354,0,-6.29354,-0.43228
0,0.0157,1.76952,0,-1.76952,1.1987
0,0.01545,3.42266,0,3.42266,-2.17501
0,0.0152,1.02453,0,-1.02453,2.34244
0,0.01495,3.24677,0,-3.24677,1.12365
0,0.0147,2.5511,0,-2.5511,-0.91504
0,0.01445,3.84967,0,-3.84967,0.001232
0,0.0142,2.3568,0,-2.3568,-0.19331
0,0.01395,1.25068,0,-1.25068,0.020813
0,0.0137,0.191907,0,0.191907,-0.11241
0,0.01345,1.19939,0,-1.19939,0.103231
0,0.0132,0.781883,0,-0.78188,0.435313
0,0.01295,1.02465,0,-1.02465,-0.25526
0,0.0127,1.21929,0,-1.21929,0.326157
0,0.01245,1.9608,0,1.9608,-0.26709
0,0.0122,0.910468,0,0.910468,-0.18507
0,0.01195,1.80426,0,-1.80426,0.212396
0,0.0117,0.689565,0,-0.68957,0.579478
0,0.01145,0.147428,0,-0.14743,-1.42895
0,0.0112,0.481902,0,-0.4819,0.311557
0,0.01095,0.567856,0,0.567856,1.38241
0,0.0107,1.16458,0,1.16458,0.103717
0,0.01045,2.22359,0,2.22359,0.299821
0,0.0102,1.4484,0,1.4484,0.576248
0,0.00995,0.298539,0,-0.29854,0.402819
0,0.0097,2.51545,0,-2.51545,-0.20794
0,0.00945,1.84281,0,-1.84281,-0.1317
0,0.0092,2.39343,0,2.39343,0.25026
0,0.00895,1.44036,0,1.44036,0.057703
0,0.0087,0.35286,0,-0.35286,-0.10417
0,0.00845,1.8823,0,1.8823,-0.51619
0,0.0082,3.63953,0,3.63953,-0.52005
0,0.00795,4.30991,0,4.30991,0.458634
0,0.0077,1.30661,0,1.30661,-0.6446
0,0.00745,0.352871,0,0.352871,-2.01022
0,0.0072,1.84242,0,-1.84242,0.951049
0,0.00695,0.839643,0,0.839643,-1.34751
0,0.0067,0.092198,0,0.092198,-11.5206
0,0.00645,2.06846,0,-2.06846,0.333189
0,0.0062,4.52546,0,-4.52546,0.84959
0,0.00595,3.10085,0,3.10085,0.148513
0,0.0057,2.14514,0,2.14514,11.1032
0,0.00545,3.64778,0,3.64778,3.96481
0,0.0052,3.00594,0,3.00594,0.932458
0,0.00495,3.22865,0,-3.22865,0.233669
0,0.0047,1.14295,0,1.14295,-2.73682
0,0.00445,0.963368,0,0.963368,0.316961
0,0.0042,6.59155,0,6.59155,-3.27007
0,0.00395,2.02586,0,2.02586,-14.7245
0,0.0037,3.77088,0,3.77088,0.804359
0,0.00345,5.10696,0,5.10696,0.9755
0,0.0032,1.62179,0,-1.62179,-1.81774
0,0.00295,0.810003,0,-0.81,-0.12925
0,0.0027,0.059695,0,0.059695,-1.51762
0,0.00245,5.82409,0,5.82409,-1.76314
0,0.0022,6.05717,0,6.05717,1.30473
0,0.00195,7.82367,0,7.82367,-1.0896
0,0.0017,5.96411,0,5.96411,-0.23825
0,0.00145,5.20644,0,5.20644,-0.62425
0,0.0012,5.30049,0,5.30049,-0.16493
0,0.00095,2.87665,0,2.87665,-0.56411
0,0.0007,0.107083,0,-0.10708,-0.81675
0,0.00045,8.72901,0,-8.72901,0.645696
0,0.0002,5.80861,0,-5.80861,-0.81367
0,0,2.21,0,2.21,-3.25715
6.00E-05,0.05,10404.5,10404.5,0,-0.09957
6.00E-05,0.0497,3937.64,3937.64,-2.60498,0.032588
6.00E-05,0.04945,2918.35,2918.35,-3.27827,-0.04775
6.00E-05,0.0492,1320.57,1320.57,-3.20633,-0.11246
6.00E-05,0.04895,3449.14,3449.14,-2.58856,0.112569
6.00E-05,0.0487,4367.18,4367.18,-2.48799,-0.01235
6.00E-05,0.04845,1738.62,-1738.62,-2.60299,0.016492
6.00E-05,0.0482,1860.1,-1860.1,-0.52112,0.011073
6.00E-05,0.04795,2741.77,-2741.77,1.26533,-0.01639
6.00E-05,0.0477,168.65,-168.646,1.14677,-0.01934
6.00E-05,0.04745,103.884,103.858,2.33478,0.061702
6.00E-05,0.0472,1873.7,-1873.7,1.89108,-0.01815
6.00E-05,0.04695,3962.02,3962.02,2.93116,-0.02664
6.00E-05,0.0467,4865.32,4865.32,2.37521,-0.03911
6.00E-05,0.04645,301.171,-301.164,-2.08439,0.107464
6.00E-05,0.0462,2431.68,-2431.68,-0.92748,0.042052
6.00E-05,0.04595,4961.16,-4961.16,-0.04698,-0.11976
6.00E-05,0.0457,3979.98,-3979.98,0.498465,0.003226
6.00E-05,0.04545,434.665,-434.661,-1.85035,9.37E-05
6.00E-05,0.0452,330.043,-330.043,-0.05401,-0.03123
6.00E-05,0.04495,986.724,-986.724,-0.50792,0.019609
6.00E-05,0.0447,1742.94,-1742.94,-2.06872,-0.06562
6.00E-05,0.04445,2107.24,-2107.23,-4.97216,0.071261
6.00E-05,0.0442,585.106,-585.089,-4.44811,0.047507
6.00E-05,0.04395,62.672,########,0.670683,0.13357
6.00E-05,0.0437,923.376,9.23E+02,-1.19638,-0.08106
6.00E-05,0.04345,1357.57,########,-0.825,0.104445
6.00E-05,0.0432,1319.69,########,0.959807,0.157603
6.00E-05,0.04295,152.646,1.53E+02,-3.5002,0.10167
6.00E-05,0.0427,2640.46,########,-5.85251,-0.09666
6.00E-05,0.04245,1452.6,########,-5.37117,-0.01236
6.00E-05,0.0422,1845.94,-1845.93,4.97977,-0.1316
6.00E-05,0.04195,1111.22,########,-4.40686,-0.07897
6.00E-05,0.0417,1816.28,1816.28,-0.79606,0.009547
6.00E-05,0.04145,2986.18,-2986.18,1.53983,-0.15903
6.00E-05,0.0412,5736.01,########,5.98654,0.019346
6.00E-05,0.04095,2156.35,2156.35,4.18829,-0.12006
6.00E-05,0.0407,117.598,117.58,-2.10507,-0.02126
6.00E-05,0.04045,3893.46,-3893.46,-7.02838,-0.04015
6.00E-05,0.0402,1694.03,-1694.02,-4.53403,-0.02246
6.00E-05,0.03995,1638.84,1638.83,-3.86609,-0.01438
6.00E-05,0.0397,1746.6,1746.59,-5.41458,0.069311
6.00E-05,0.03945,295.53,295.485,-5.19451,-0.37397
6.00E-05,0.0392,433.906,-433.901,-1.944,-0.15594
6.00E-05,0.03895,356.173,-356.167,1.94021,-0.048
6.00E-05,0.0387,4249.45,-4249.44,4.63179,0.171139
6.00E-05,0.03845,3535.53,-3535.53,-0.07699,-0.25718
6.00E-05,0.0382,321.958,321.956,-1.04573,-0.42262
6.00E-05,0.03795,1852.77,-1852.77,0.693352,0.065303
6.00E-05,0.0377,2192.54,-2192.54,1.33801,-0.27067
6.00E-05,0.03745,2450.89,-2450.89,0.637516,-0.10831
6.00E-05,0.0372,331.443,-331.443,0.227688,0.070757
6.00E-05,0.03695,25.0463,25.0422,0.454084,-0.03461
6.00E-05,0.0367,805.723,805.722,0.924909,-0.03441
6.00E-05,0.03645,1521.45,1521.45,-0.69168,0.026785
6.00E-05,0.0362,1737.97,1737.97,-2.00371,-0.13845
6.00E-05,0.03595,1359.8,1359.8,-0.74505,0.052793
6.00E-05,0.0357,571.508,-571.506,1.5347,-0.07076
6.00E-05,0.03545,1408.08,-1408.08,-1.91371,-0.04502
6.00E-05,0.0352,2671.35,-2671.35,-0.95946,0.105426
6.00E-05,0.03495,870.412,-870.411,-0.86212,0.064181
6.00E-05,0.0347,3380.07,3380.07,0.354049,0.353911
6.00E-05,0.03445,37.4103,-37.3884,1.28029,-0.29026
6.00E-05,0.0342,10200.6,-10200.6,1.0353,0.044491
6.00E-05,0.03395,7620.2,-7620.2,1.81207,-0.30241
6.00E-05,0.0337,5149.84,-5149.83,1.61026,-0.33573
6.00E-05,0.03345,7639.09,-7639.09,-0.77659,-0.06453
6.00E-05,0.0332,2855.89,-2855.89,-3.15815,-0.12979
6.00E-05,0.03295,3945.97,3945.96,-3.5923,0.073035
6.00E-05,0.0327,8109.93,8109.93,0.615049,-0.15034
6.00E-05,0.03245,3118.82,3118.82,0.951012,-0.07562
6.00E-05,0.0322,147.33,147.329,0.582402,0.024205
6.00E-05,0.03195,588.258,-588.258,-0.46987,-0.03058
6.00E-05,0.0317,355.114,-355.114,0.113242,-0.05986
6.00E-05,0.03145,2042.54,-2042.54,0.601841,0.017032
6.00E-05,0.0312,842.481,-842.477,2.42504,-0.04919
6.00E-05,0.03095,1556.41,1556.41,-0.10131,-0.01523
6.00E-05,0.0307,6544.65,6544.65,-1.71898,-0.04882
6.00E-05,0.03045,3983.56,3983.56,-0.63668,-0.2473
6.00E-05,0.0302,1958.18,1958.18,1.21775,-0.03031
6.00E-05,0.02995,4301.74,4301.74,1.32935,-0.04357
6.00E-05,0.0297,2241.5,-2241.5,-1.93558,0.200952
6.00E-05,0.02945,90.0718,90.0688,-0.72894,0.149684
6.00E-05,0.0292,4233.69,4233.69,0.572355,0.230407
6.00E-05,0.02895,2647.01,2647.01,1.96034,0.15601
6.00E-05,0.0287,1812.64,-1812.63,4.22206,-0.06259
6.00E-05,0.02845,481.115,-481.101,3.68195,-0.07302
6.00E-05,0.0282,2853.69,-2853.69,4.82551,-0.23511
6.00E-05,0.02795,1694.62,1694.62,-0.24316,-1.85891
6.00E-05,0.0277,5785.78,5785.78,0.938777,-0.40432
6.00E-05,0.02745,69.6228,69.6159,0.981004,0.242056
6.00E-05,0.0272,862.591,862.591,0.076435,-0.07044
6.00E-05,0.02695,1720.33,-1720.33,-1.31785,0.045031
6.00E-05,0.0267,4253.21,-4253.21,-0.80822,-0.04211
6.00E-05,0.02645,3118.31,3118.31,-0.70173,0.56265
6.00E-05,0.0262,5015.56,5015.56,-3.17784,0.441899
6.00E-05,0.02595,536.007,-535.985,-4.93926,-0.22293
6.00E-05,0.0257,3197.24,3197.23,-4.9851,0.373504
6.00E-05,0.02545,4325.95,4325.94,-5.07275,0.831284
6.00E-05,0.0252,2175.58,-2175.57,-6.99723,0.185062
6.00E-05,0.02495,2141.69,-2141.69,-6.17928,-0.11463
6.00E-05,0.0247,927.649,927.648,-1.16222,-0.02389
6.00E-05,0.02445,1501.99,-1501.99,-0.04089,-0.24165
6.00E-05,0.0242,2049.42,-2049.42,0.099031,-0.0601
6.00E-05,0.02395,93.6547,93.6319,-2.06261,0.125806
6.00E-05,0.0237,1422.98,-1422.98,-0.07711,-0.35789
6.00E-05,0.02345,401.126,-401.124,-1.16827,-0.41357
6.00E-05,0.0232,6797.13,6797.13,-3.45778,0.437422
6.00E-05,0.02295,1340.8,1340.8,-0.88001,0.184165
6.00E-05,0.0227,2664.7,-2664.7,-0.90079,0.096553
6.00E-05,0.02245,19.4113,19.4098,0.24598,-0.51167
6.00E-05,0.0222,2603.21,-2603.21,0.747671,-0.11617
6.00E-05,0.02195,3608.12,-3608.12,0.715191,0.519939
6.00E-05,0.0217,3140.37,-3140.37,-1.11681,0.020709
6.00E-05,0.02145,269.845,-269.845,0.138586,-0.54924
6.00E-05,0.0212,829.469,829.465,2.59472,-0.02451
6.00E-05,0.02095,621.432,-621.417,4.29174,0.000227
6.00E-05,0.0207,1209.84,1209.84,0.996829,0.274284
6.00E-05,0.02045,2972.71,2972.71,0.296433,0.399315
6.00E-05,0.0202,3095.51,3095.51,-0.79551,0.335314
6.00E-05,0.01995,2289.47,2289.47,5.41151,0.401593
6.00E-05,0.0197,300.796,300.771,3.88408,-0.17199
6.00E-05,0.01945,291.497,291.475,3.58311,-0.17786
6.00E-05,0.0192,964.055,-964.046,4.21103,0.157906
6.00E-05,0.01895,479.587,-479.581,2.42434,0.139775
6.00E-05,0.0187,635.523,-635.523,0.613097,0.053817
6.00E-05,0.01845,4415.57,-4415.57,4.52737,0.214268
6.00E-05,0.0182,1125.82,-1125.75,12.6189,0.209773
6.00E-05,0.01795,1981.32,1981.3,9.19145,-0.15286
6.00E-05,0.0177,2230.95,2230.95,4.58929,-0.24978
6.00E-05,0.01745,3258.66,3258.66,-0.85153,-0.35796
6.00E-05,0.0172,943.187,943.17,-5.52161,-0.12502
6.00E-05,0.01695,4236.4,4236.4,-3.82367,0.304936
6.00E-05,0.0167,600.063,600.055,-3.15906,-0.39346
6.00E-05,0.01645,4132.06,-4132.06,-2.01321,0.285797
6.00E-05,0.0162,640.331,640.32,-3.74607,-0.10444
6.00E-05,0.01595,6418.26,6418.26,-5.7426,-0.26207
6.00E-05,0.0157,10305.9,10305.9,-1.72415,0.833654
6.00E-05,0.01545,1065.69,1065.68,3.15187,-1.71107
6.00E-05,0.0152,3477.35,3477.35,-0.64857,1.96705
6.00E-05,0.01495,9878.34,9878.34,-3.01463,1.08713
6.00E-05,0.0147,189.864,189.846,-2.58968,-0.75307
6.00E-05,0.01445,2467.61,-2467.61,-3.72259,-0.08776
6.00E-05,0.0142,1122.68,-1122.67,-2.35653,-0.17755
6.00E-05,0.01395,244.132,244.129,-1.19089,-0.0021
6.00E-05,0.0137,469.384,-469.384,0.158414,-0.09638
6.00E-05,0.01345,137.029,-137.025,-0.94091,0.09333
6.00E-05,0.0132,3813.47,3813.47,-0.80204,0.355639
6.00E-05,0.01295,2357.4,2357.4,-0.94514,-0.18577
6.00E-05,0.0127,1512.57,1512.57,-1.00285,0.243895
6.00E-05,0.01245,1297.46,-1297.45,1.78854,-0.22026
6.00E-05,0.0122,3608.45,-3608.45,0.955549,-0.17987
6.00E-05,0.01195,475.079,-475.076,-1.5242,0.213975
6.00E-05,0.0117,3110.34,3110.34,-0.67493,0.424443
6.00E-05,0.01145,3400.46,3400.46,-0.18432,-1.17635
6.00E-05,0.0112,7351.3,7351.3,-0.39762,0.279782
6.00E-05,0.01095,7163.32,7163.32,0.544091,1.2669
6.00E-05,0.0107,1253.89,-1253.89,1.19854,0.226474
6.00E-05,0.01045,841.206,-841.203,2.10094,0.307334
6.00E-05,0.0102,198.629,198.624,1.41785,0.551493
6.00E-05,0.00995,1129.01,-1129.01,-0.37997,0.373149
6.00E-05,0.0097,532.492,532.486,-2.45092,-0.15727
6.00E-05,0.00945,243.74,-243.734,-1.69047,-0.10766
6.00E-05,0.0092,174.729,174.716,2.14341,0.220943
6.00E-05,0.00895,1952.29,-1952.29,1.38893,0.046503
6.00E-05,0.0087,1054.54,1054.54,-0.43413,-0.15151
6.00E-05,0.00845,2183.02,2183.02,1.64871,-0.4318
6.00E-05,0.0082,635.466,635.456,3.56414,-0.44774
6.00E-05,0.00795,6292.97,6292.97,4.21067,0.331225
6.00E-05,0.0077,7946.45,7946.45,1.65809,-0.66585
6.00E-05,0.00745,2529.98,2529.98,0.077122,-1.75848
6.00E-05,0.0072,3957.58,-3957.58,-1.84182,0.72149
6.00E-05,0.00695,4298.18,-4298.18,0.615673,-1.86602
6.00E-05,0.0067,5636.42,-5636.42,0.209271,-10.0855
6.00E-05,0.00645,12069.5,-12069.5,-2.19893,-0.2063
6.00E-05,0.0062,12447.9,-12447.9,-4.28995,0.890747
6.00E-05,0.00595,5830.96,5830.96,2.01477,0.621713
6.00E-05,0.0057,15280.2,15280.2,2.04151,9.58847
6.00E-05,0.00545,10084.3,10084.3,3.50466,4.28053
6.00E-05,0.0052,6565.87,6565.87,2.2258,1.19266
6.00E-05,0.00495,2818.33,-2818.33,-2.91401,0.12731
6.00E-05,0.0047,3517.1,-3517.1,0.922847,-2.21551
6.00E-05,0.00445,429.103,429.101,1.3395,0.017345
6.00E-05,0.0042,2321.94,2321.93,5.67735,-3.74386
6.00E-05,0.00395,12358.4,12358.4,2.35517,-12.5801
6.00E-05,0.0037,7057.51,7057.51,3.70696,0.070657
6.00E-05,0.00345,5593.79,-5593.79,4.41335,0.821004
6.00E-05,0.0032,7308.95,-7308.95,-1.32494,-1.55364
6.00E-05,0.00295,2955.49,-2955.49,-0.87347,-0.33467
6.00E-05,0.0027,1322.63,-1322.63,0.508266,-1.36459
6.00E-05,0.00245,3527.65,-3527.64,5.60794,-1.4997
6.00E-05,0.0022,1541.36,1541.35,6.25664,0.947871
6.00E-05,0.00195,1905.08,1905.07,7.48836,-0.89154
6.00E-05,0.0017,1418.41,-1418.39,6.02584,-0.29613
6.00E-05,0.00145,37.039,36.6742,5.18524,-0.5268
6.00E-05,0.0012,118.897,118.787,5.12819,-0.18135
6.00E-05,0.00095,1803.19,-1803.19,3.01596,-0.47098
6.00E-05,0.0007,4955.28,-4955.28,-0.62442,-0.69518
6.00E-05,0.00045,1700.19,-1700.17,-8.33737,0.458678
6.00E-05,0.0002,2685.99,2685.98,-5.51878,-0.86471
6.00E-05,0,2.21,0,2.21,-3.25685
0.00012,0.05,20808.9,20808.9,0,-0.06799
0.00012,0.0497,7875.27,7875.27,-2.50697,0.033855
0.00012,0.04945,5836.7,5836.7,-3.18874,-0.04644
0.00012,0.0492,2641.13,2641.13,-2.95061,-0.08821
0.00012,0.04895,6898.28,6898.28,-2.58504,0.07225
0.00012,0.0487,8734.35,8734.35,-2.50704,-0.00281
0.00012,0.04845,3477.24,-3477.24,-2.56595,0.007533
0.00012,0.0482,3720.2,-3720.2,-0.68367,0.015675
0.00012,0.04795,5483.55,-5483.55,1.13827,-0.01467
0.00012,0.0477,337.294,-337.292,1.27726,-0.01903
0.00012,0.04745,207.728,207.716,2.20122,0.048511
0.00012,0.0472,3747.41,-3747.41,2.04084,-0.01666
0.00012,0.04695,7924.04,7924.04,3.01673,-0.03762
0.00012,0.0467,9730.65,9730.65,1.93451,-0.02834
0.00012,0.04645,602.331,-602.327,-1.97805,0.094851
0.00012,0.0462,4863.36,-4863.36,-1.04087,0.038587
0.00012,0.04595,9922.32,-9922.32,-0.0435,-0.07293
0.00012,0.0457,7959.97,-7959.97,0.362555,0.01128
0.00012,0.04545,869.324,-869.323,-1.26684,-0.00802
0.00012,0.0452,660.086,-660.086,-0.09841,-0.01955
0.00012,0.04495,1973.45,-1973.45,-0.45892,0.005081
0.00012,0.0447,3485.88,-3485.88,-2.22998,-0.05579
0.00012,0.04445,4214.47,-4214.47,-4.86436,0.052348
0.00012,0.0442,1170.18,-1170.18,-3.97868,0.049888
0.00012,0.04395,125.337,########,0.254695,0.104981
0.00012,0.0437,1846.75,1.85E+03,-0.95399,-0.06602
0.00012,0.04345,2715.14,-2715.14,-0.78122,0.094409
0.00012,0.0432,2639.38,########,0.583843,0.156449
0.00012,0.04295,305.232,3.05E+02,-3.51256,0.074285
0.00012,0.0427,5280.91,########,-6.22922,-0.06146
0.00012,0.04245,2905.18,########,-4.94821,-0.02879
0.00012,0.0422,3691.86,-3691.86,2.42626,-0.12486
0.00012,0.04195,2222.43,########,-3.63798,-0.06599
0.00012,0.0417,3632.56,3632.56,-0.95766,-0.00824
0.00012,0.04145,5972.36,-5972.36,1.65787,-0.12894
0.00012,0.0412,11472,-11472,5.39945,-0.02151
0.00012,0.04095,4312.69,4312.69,4.04786,-0.07868
0.00012,0.0407,235.169,235.159,-2.09143,-0.01695
0.00012,0.04045,7786.92,-7786.92,-6.73731,-0.05723
0.00012,0.0402,3388.05,-3388.05,-4.87723,-0.01018
0.00012,0.03995,3277.67,3277.67,-3.93753,-0.02318
0.00012,0.0397,3493.19,3493.19,-5.43716,0.012174
0.00012,0.03945,590.991,590.969,-5.12563,-0.31821
0.00012,0.0392,867.805,-867.803,-1.92774,-0.16979
0.00012,0.03895,712.337,-712.335,1.88541,-0.02848
0.00012,0.0387,8498.89,-8498.89,4.10451,0.112833
0.00012,0.03845,7071.05,-7071.05,0.204952,-0.25357
0.00012,0.0382,643.914,643.913,-0.97256,-0.38926
0.00012,0.03795,3705.55,-3705.55,0.793785,0.011205
0.00012,0.0377,4385.07,-4385.07,1.40456,-0.22742
0.00012,0.03745,4901.79,-4901.79,0.572528,-0.1206
0.00012,0.0372,662.885,-662.885,0.275404,0.055736
0.00012,0.03695,50.0869,50.0843,0.510345,-0.02617
0.00012,0.0367,1611.44,1611.44,0.848037,-0.02126
0.00012,0.03645,3042.91,3042.91,-0.69397,0.017003
0.00012,0.0362,3475.94,3475.93,-1.91049,-0.10641
0.00012,0.03595,2719.59,2719.59,-0.6973,0.023601
0.00012,0.0357,1143.01,-1143.01,1.06656,-0.06911
0.00012,0.03545,2816.17,-2816.17,-1.43948,-0.03589
0.00012,0.0352,5342.71,-5342.71,-1.0644,0.074548
0.00012,0.03495,1740.82,-1740.82,-0.80056,0.07799
0.00012,0.0347,6760.14,6760.14,0.369219,0.245108
0.00012,0.03445,74.7868,-74.7767,1.23065,-0.23419
0.00012,0.0342,20401.2,-20401.2,1.18159,0.00434
0.00012,0.03395,15240.4,-15240.4,1.84792,-0.25398
0.00012,0.0337,10299.7,-10299.7,1.52222,-0.27613
0.00012,0.03345,15278.2,-15278.2,-0.84343,-0.05336
0.00012,0.0332,5711.77,-5711.77,-3.13827,-0.10086
0.00012,0.03295,7891.93,7891.93,-3.2094,0.038709
0.00012,0.0327,16219.9,16219.9,0.298088,-0.12053
0.00012,0.03245,6237.65,6237.65,0.939633,-0.06631
0.00012,0.0322,294.659,294.658,0.511217,0.015583
0.00012,0.03195,1176.52,-1176.52,-0.38571,-0.03071
0.00012,0.0317,710.228,-710.228,-0.11915,-0.0468
