r,z,"v(r,z)",u_r,w_z,P
0,0.0077,76.2638,0,76.2638,0.002067
0,0.00745,18.1509,0,18.1509,0.001997
0,0.0072,2.51873,0,2.51873,0.001428
0,0.00695,17.212,0,17.212,0.000637
0,0.0067,3.45058,0,-3.45058,0.000881
0,0.00645,2.15163,0,-2.15163,0.001027
0,0.0062,65.6805,0,65.6805,-0.00093
0,0.00595,41.9911,0,41.9911,0.004405
0,0.0057,96.009,0,-96.009,-0.00063
0,0.00545,72.4603,0,-72.4603,0.005178
0,0.0052,71.8911,0,-71.8911,-0.00471
0,0.00495,45.3102,0,45.3102,0.006424
0,0.0047,0.964929,0,-0.96493,-0.00289
0,0.00445,44.2224,0,-44.2224,0.005688
0,0.0042,161.715,0,161.715,2.14E-05
0,0.00395,131.856,0,-131.856,0.000445
0,0.0037,7.07095,0,7.07095,0.001177
0,0.00345,84.8272,0,-84.8272,0.002104
0,0.0032,60.7109,0,-60.7109,0.000482
0,0.00295,82.264,0,-82.264,0.000671
0,0.0027,29.3111,0,-29.3111,0.000858
0,0.00245,33.018,0,-33.018,0.001994
0,0.0022,213.226,0,213.226,-0.00018
0,0.00195,24.6476,0,-24.6476,0.001753
0,0.0017,38.3811,0,38.3811,0.000832
0,0.00145,19.4705,0,19.4705,0.001589
0,0.0012,50.9558,0,50.9558,0.000673
0,0.00095,25.4937,0,25.4937,0.000761
0,0.0007,5.23348,0,5.23348,0.00122
0,0.00045,2.18965,0,2.18965,0.001621
0,0.0002,5.89589,0.00E+00,-5.89589,0.000715
0,0,1.77,0,1.77,-0.00346
6.00E-05,0.05,100.981,-100.981,0,0.000837
6.00E-05,0.0497,46.3325,-38.2047,26.2125,0.000687
6.00E-05,0.04945,23.1511,22.376,5.94026,0.001058
6.00E-05,0.0492,23.3272,21.5309,8.97635,0.000798
6.00E-05,0.04895,12.2812,-0.63243,-12.2649,0.001068
6.00E-05,0.0487,26.349,-25.9888,-4.34149,0.001173
6.00E-05,0.04845,38.5388,-37.9058,-6.95655,0.000707
6.00E-05,0.0482,52.5432,-42.0458,-31.511,0.001075
6.00E-05,0.04795,44.8164,-44.7654,2.13768,0.000505
6.00E-05,0.0477,72.484,-69.0986,21.8934,0.00141
6.00E-05,0.04745,37.9562,34.8253,15.0954,0.000517
6.00E-05,0.0472,277.762,277.762,0.096173,0.001262
6.00E-05,0.04695,213.629,213.517,6.93481,0.000799
6.00E-05,0.0467,54.1914,53.9549,-5.0579,0.000888
6.00E-05,0.04645,36.1956,-35.1763,8.52935,0.001113
6.00E-05,0.0462,81.6824,-74.8595,32.6813,0.001278
6.00E-05,0.04595,75.7602,-65.9031,37.3685,0.001223
6.00E-05,0.0457,75.2527,-67.9426,32.354,0.000969
6.00E-05,0.04545,45.5392,-44.7757,-8.30401,0.00085
6.00E-05,0.0452,17.1169,16.4913,-4.58531,0.001044
6.00E-05,0.04495,17.3367,13.6156,-10.732,0.001017
6.00E-05,0.0447,19.988,-10.1583,-17.2142,0.000888
6.00E-05,0.04445,47.7846,47.5605,-4.62301,0.000734
6.00E-05,0.0442,49.6902,45.0571,-20.9515,0.001318
6.00E-05,0.04395,51.6085,-47.3315,-20.571,0.000741
6.00E-05,0.0437,63.588,-61.9543,14.3213,0.001213
6.00E-05,0.04345,49.4781,-47.7356,-13.0155,0.000848
6.00E-05,0.0432,39.2842,37.5593,-11.5128,0.000906
6.00E-05,0.04295,32.7294,31.5312,8.77465,0.001032
6.00E-05,0.0427,12.5678,7.06916,-10.3912,0.000776
6.00E-05,0.04245,38.1807,-38.1799,0.253754,0.001266
6.00E-05,0.0422,22.8094,18.6428,-13.1422,0.000677
6.00E-05,0.04195,45.4657,43.8665,11.9524,0.001124
6.00E-05,0.0417,77.9695,-77.3312,-9.9565,0.000832
6.00E-05,0.04145,60.7431,-58.3594,16.8495,0.001218
6.00E-05,0.0412,120.253,-21.2528,-118.36,0.000612
6.00E-05,0.04095,65.2007,49.2239,-42.7567,0.001312
6.00E-05,0.0407,36.4497,31.3232,18.6397,0.00077
6.00E-05,0.04045,62.7565,-5.08256,-62.5504,0.001076
6.00E-05,0.0402,9.74544,4.47403,8.65775,0.001189
6.00E-05,0.03995,49.1809,49.1516,1.69879,0.000793
6.00E-05,0.0397,72.701,72.4585,5.93392,0.001378
6.00E-05,0.03945,21.7463,20.153,-8.17056,0.000916
6.00E-05,0.0392,2.34218,-1.61819,1.69329,0.000798
6.00E-05,0.03895,6.28269,6.25417,-0.59804,0.001058
6.00E-05,0.0387,19.4394,14.1432,13.3364,0.00086
6.00E-05,0.03845,76.867,76.7316,-4.55935,0.001194
6.00E-05,0.0382,121.101,120.701,9.82898,0.001267
6.00E-05,0.03795,96.0195,95.9744,2.94169,0.001221
6.00E-05,0.0377,37.4858,37.4506,1.62374,0.001184
6.00E-05,0.03745,16.8966,-16.1785,4.87379,0.000841
6.00E-05,0.0372,115.065,-111.218,29.5061,0.001007
6.00E-05,0.03695,36.5579,-31.2187,-19.0229,0.001292
6.00E-05,0.0367,75.251,-75.1136,4.54582,0.000384
6.00E-05,0.03645,240.79,240.018,-19.2633,0.001503
6.00E-05,0.0362,377.839,374.345,-51.2675,0.001313
6.00E-05,0.03595,24.4234,-21.4256,11.7238,0.000773
6.00E-05,0.0357,81.6856,-73.8382,34.9349,0.00108
6.00E-05,0.03545,51.8099,30.4625,41.9083,0.000937
6.00E-05,0.0352,100.859,70.9873,71.6468,0.001243
6.00E-05,0.03495,43.2703,42.6575,7.25691,0.001217
6.00E-05,0.0347,70.0006,-69.8622,4.39972,0.000514
6.00E-05,0.03445,111.919,-110.28,-19.0811,0.001058
6.00E-05,0.0342,19.9481,17.6298,-9.3336,0.000601
6.00E-05,0.03395,76.0324,73.2382,20.4229,0.001636
6.00E-05,0.0337,87.8265,-85.0482,-21.9155,0.000497
6.00E-05,0.03345,289.191,-265.382,-114.908,0.002068
6.00E-05,0.0332,48.78,-42.9009,-23.2164,-0.0006
6.00E-05,0.03295,81.1457,81.0799,3.26677,0.002187
6.00E-05,0.0327,423.407,-423.39,3.80936,0.000318
6.00E-05,0.03245,252.63,-252.27,-13.4772,0.001051
6.00E-05,0.0322,72.3927,-63.0403,35.5895,-0.00055
6.00E-05,0.03195,213.617,211.338,31.1201,0.00088
6.00E-05,0.0317,954.303,951.98,66.5408,-0.00151
6.00E-05,0.03145,497.994,496.291,41.1467,0.001949
6.00E-05,0.0312,235.33,234.312,-21.866,-0.00043
6.00E-05,0.03095,236.57,235.924,17.479,-0.00055
6.00E-05,0.0307,170.831,170.217,14.4663,0.002223
6.00E-05,0.03045,331.36,330.675,21.2974,0.000875
6.00E-05,0.0302,55.4865,27.5696,48.1526,0.00071
6.00E-05,0.02995,65.8312,-52.1607,40.1622,7.90E-05
6.00E-05,0.0297,29.047,-24.3568,15.8264,0.001237
6.00E-05,0.02945,126.445,-126.192,-7.9846,0.000535
6.00E-05,0.0292,130.472,-130.173,-8.81605,0.000645
6.00E-05,0.02895,7.11336,-5.83915,-4.06254,0.001528
6.00E-05,0.0287,158.614,158.597,2.31854,0.000107
6.00E-05,0.02845,118.567,118.071,10.8345,0.001642
6.00E-05,0.0282,203.847,202.817,20.4645,0.000908
6.00E-05,0.02795,236.843,234.52,33.0864,0.00068
6.00E-05,0.0277,36.6013,30.1768,20.7127,0.001368
6.00E-05,0.02745,103.542,-103.214,8.22946,2.90E-07
6.00E-05,0.0272,46.0758,41.0511,20.9234,0.001234
6.00E-05,0.02695,79.6273,78.0092,15.9708,0.001277
6.00E-05,0.0267,92.7697,-92.7577,1.49135,0.000987
6.00E-05,0.02645,218.79,-218.745,4.42687,0.001646
6.00E-05,0.0262,77.0262,-28.0796,71.7257,0.001973
6.00E-05,0.02595,129.245,122.278,41.8617,0.000345
6.00E-05,0.0257,206.065,206.02,-4.31662,0.001718
6.00E-05,0.02545,102.151,101.638,-10.2257,0.001946
6.00E-05,0.0252,23.721,-23.2634,-4.63688,9.83E-05
6.00E-05,0.02495,10.2213,1.18056,-10.1529,0.001595
6.00E-05,0.0247,20.6938,-15.2451,-13.9935,0.000707
6.00E-05,0.02445,13.4914,12.3968,-5.32336,0.001134
6.00E-05,0.0242,170.034,168.915,19.479,0.001149
6.00E-05,0.02395,88.1198,87.9612,5.28457,0.000999
6.00E-05,0.0237,274.812,-274.781,4.11333,0.000931
6.00E-05,0.02345,105.341,-102.704,-23.4214,0.000645
6.00E-05,0.0232,4.8884,########,3.73684,0.002128
6.00E-05,0.02295,52.2465,-47.4554,21.8558,0.000293
6.00E-05,0.0227,151.776,1.51E+02,-15.7773,0.001861
6.00E-05,0.02245,31.0342,27.8415,-13.7102,0.001517
6.00E-05,0.0222,66.6464,-57.9385,32.9373,0.000528
6.00E-05,0.02195,110.025,108.984,15.0979,0.001018
6.00E-05,0.0217,86.1839,83.5595,21.1064,0.000897
6.00E-05,0.02145,15.6237,1.46E+01,5.55138,0.000746
6.00E-05,0.0212,93.5989,-89.7944,26.4143,0.001643
6.00E-05,0.02095,111.798,-96.7649,55.994,0.00078
6.00E-05,0.0207,120.987,-120.76,7.40836,0.001278
6.00E-05,0.02045,188.096,-183.183,-42.7094,0.001257
6.00E-05,0.0202,148.303,48.0569,140.301,0.000794
6.00E-05,0.01995,173.452,161.66,62.8612,0.000729
6.00E-05,0.0197,371.911,-352.637,-118.174,0.001485
6.00E-05,0.01945,514.523,-482.248,-179.362,0.001143
6.00E-05,0.0192,111.636,111.521,-5.06003,0.000491
6.00E-05,0.01895,141.119,140.52,12.9903,0.001494
6.00E-05,0.0187,126.877,-55.925,-113.887,0.000377
6.00E-05,0.01845,54.2666,-19.3965,50.6817,0.001332
6.00E-05,0.0182,160.828,-159.811,18.0598,0.000133
6.00E-05,0.01795,56.6264,-21.1134,52.5431,0.00133
6.00E-05,0.0177,298.116,297.928,-10.5751,0.001745
6.00E-05,0.01745,54.0081,48.6666,-23.4188,0.001165
6.00E-05,0.0172,206.082,-205.87,-9.34124,0.002853
6.00E-05,0.01695,173.427,-169.951,-34.5487,0.000189
6.00E-05,0.0167,87.8146,-86.3028,-16.2244,0.000988
6.00E-05,0.01645,45.4767,-41.1142,19.436,0.000908
6.00E-05,0.0162,69.3683,14.3156,-67.875,0.000863
6.00E-05,0.01595,112.746,-102.886,46.1078,0.001013
6.00E-05,0.0157,190.752,-35.3125,-187.455,0.001142
6.00E-05,0.01545,672.995,402.343,539.484,0.001083
6.00E-05,0.0152,608.292,442.254,417.649,0.001151
6.00E-05,0.01495,231.149,225.719,-49.8081,0.002485
6.00E-05,0.0147,139.382,-17.0403,-138.337,0.000115
6.00E-05,0.01445,203.673,-150.035,-137.741,0.002541
6.00E-05,0.0142,294.927,-180.022,-233.611,0.001414
6.00E-05,0.01395,27.4857,-17.9611,20.8053,-0.00034
6.00E-05,0.0137,129.247,125.302,-31.6887,0.003408
6.00E-05,0.01345,107.342,107.295,3.17039,-0.00027
6.00E-05,0.0132,134.416,134.29,-5.8273,0.002035
6.00E-05,0.01295,124.023,103.867,-67.7741,0.000914
6.00E-05,0.0127,391.012,389.429,35.1494,-0.00012
6.00E-05,0.01245,77.6229,-75.1708,19.3564,0.001597
6.00E-05,0.0122,406.742,-289.429,-285.781,0.000547
6.00E-05,0.01195,249.66,-205.918,141.167,0.002256
6.00E-05,0.0117,286.527,173.792,227.802,-0.0008
6.00E-05,0.01145,202.135,172.728,104.994,0.001931
6.00E-05,0.0112,79.6271,-45.286,-65.4954,0.001603
6.00E-05,0.01095,291.568,184.485,-225.782,0.000252
6.00E-05,0.0107,236.457,-28.5763,234.724,0.000856
6.00E-05,0.01045,55.5014,-34.2549,-43.6693,0.001292
6.00E-05,0.0102,319.557,-318.853,21.205,0.001501
6.00E-05,0.00995,1269.37,-1267.35,71.6518,-0.00024
6.00E-05,0.0097,1185.87,-1183.15,80.3536,0.001515
6.00E-05,0.00945,249.276,-247.517,29.5639,0.000912
6.00E-05,0.0092,362.475,-317.201,175.418,0.001788
6.00E-05,0.00895,148.437,-54.6387,138.015,-0.00038
6.00E-05,0.0087,211.989,-202.593,-62.412,0.001236
6.00E-05,0.00845,280.144,-274.633,-55.2945,0.001646
6.00E-05,0.0082,78.6834,11.2997,77.8678,0.000409
6.00E-05,0.00795,55.336,-55.3133,1.58265,0.000174
6.00E-05,0.0077,165.497,-146.93,76.1633,0.001881
6.00E-05,0.00745,172.583,-171.665,17.779,0.00165
6.00E-05,0.0072,41.3984,-41.238,3.6403,0.001336
6.00E-05,0.00695,50.5414,-47.8987,16.1291,0.000637
6.00E-05,0.0067,89.7057,89.2312,-9.21469,0.00089
6.00E-05,0.00645,452.954,452.918,-5.73526,0.000901
6.00E-05,0.0062,471.525,468.148,56.3284,-0.00048
6.00E-05,0.00595,596.067,594.713,40.1466,0.003595
6.00E-05,0.0057,375.331,-368.107,-73.285,0.000188
6.00E-05,0.00545,771.937,-769.265,-64.1747,0.004104
6.00E-05,0.0052,106.721,-91.2417,-55.3569,-0.00358
6.00E-05,0.00495,45.1066,11.7879,43.5391,0.005542
6.00E-05,0.0047,651.598,651.241,21.543,-0.00176
6.00E-05,0.00445,333.638,333.594,5.45809,0.004146
6.00E-05,0.0042,135.012,20.1777,133.495,0.000617
6.00E-05,0.00395,194.134,162.475,-106.254,0.000532
6.00E-05,0.0037,148.237,148.205,3.0683,0.001167
6.00E-05,0.00345,362.762,354.992,-74.6789,0.00174
6.00E-05,0.0032,275.269,268.164,-62.1383,0.000703
6.00E-05,0.00295,106.017,79.9541,-69.6206,0.000801
6.00E-05,0.0027,53.7518,-46.7107,-26.5964,0.000929
6.00E-05,0.00245,199.097,196.725,-30.6443,0.001684
6.00E-05,0.0022,290.213,252.895,142.366,6.70E-05
6.00E-05,0.00195,40.5145,-35.1905,-20.0761,0.001582
6.00E-05,0.0017,155.361,-152.187,31.2402,0.000795
6.00E-05,0.00145,90.314,-88.6003,17.5103,0.001461
6.00E-05,0.0012,53.593,17.7395,50.5719,0.000745
6.00E-05,0.00095,38.0696,25.422,28.3376,0.000798
6.00E-05,0.0007,132.675,-132.625,3.63054,0.001148
6.00E-05,0.00045,177.33,-177.329,0.348411,0.001503
6.00E-05,0.0002,36.1668,-35.7522,-5.46048,0.00056
6.00E-05,0,1.77,0,1.77,-0.00346
0.00012,0.05,201.962,-201.962,0,0.001099
0.00012,0.0497,79.993,-76.4094,23.6746,0.000606
0.00012,0.04945,45.1754,44.752,6.17078,0.001071
0.00012,0.0492,43.9257,43.0619,8.66852,0.000875
0.00012,0.04895,9.19996,-1.26485,-9.11259,0.00107
0.00012,0.0487,52.3568,-51.9776,-6.28922,0.001115
0.00012,0.04845,76.2562,-75.8116,-8.2227,0.000769
0.00012,0.0482,87.3638,-84.0915,-23.6866,0.001081
0.00012,0.04795,89.5435,-89.5309,1.50463,0.000622
0.00012,0.0477,139.081,-138.197,15.6562,0.00136
0.00012,0.04745,70.779,69.6507,12.5877,0.00067
0.00012,0.0472,555.525,555.524,1.25441,0.001037
0.00012,0.04695,427.038,427.034,1.93794,0.000862
0.00012,0.0467,108.036,107.91,-5.22356,0.000954
0.00012,0.04645,70.9837,-70.3527,9.44398,0.00108
0.00012,0.0462,153.212,-149.719,32.5305,0.001154
0.00012,0.04595,136.454,-131.806,35.3102,0.001146
0.00012,0.0457,138.806,-135.885,28.3242,0.000971
0.00012,0.04545,89.5848,-89.5514,-2.44469,0.000894
0.00012,0.0452,33.1494,32.9827,-3.32072,0.001027
0.00012,0.04495,29.3333,27.2312,-10.9042,0.001016
0.00012,0.0447,26.4298,-20.3167,-16.9046,0.000912
0.00012,0.04445,95.5266,95.121,-8.79412,0.000827
0.00012,0.0442,92.2792,90.1142,-19.8715,0.001236
0.00012,0.04395,96.5403,-94.663,-18.9459,0.00076
0.00012,0.0437,124.046,-123.909,5.83161,0.001191
0.00012,0.04345,96.2966,-95.4711,-12.5816,0.000942
0.00012,0.0432,75.8403,75.1187,-10.437,0.000936
0.00012,0.04295,63.4621,63.0625,7.11118,0.00102
0.00012,0.0427,16.5016,14.1383,-8.50949,0.00086
0.00012,0.04245,76.3721,-76.3597,-1.37196,0.001161
0.00012,0.0422,38.4928,37.2856,-9.56461,0.000764
0.00012,0.04195,88.3341,87.733,10.2878,0.001101
0.00012,0.0417,154.69,-154.662,-2.93975,0.000884
0.00012,0.04145,118.453,-116.719,20.1929,0.001177
0.00012,0.0412,85.4077,-42.5056,-74.0794,0.000707
0.00012,0.04095,103.243,98.4477,-31.0996,0.001214
0.00012,0.0407,65.0678,62.6463,17.5856,0.000814
0.00012,0.04045,38.0108,-10.1651,-36.6263,0.001061
0.00012,0.0402,16.0668,8.94807,13.3444,0.001165
0.00012,0.03995,98.3639,98.3032,3.45608,0.000816
0.00012,0.0397,144.997,144.917,4.82905,0.001281
0.00012,0.03945,40.3928,40.306,-2.64605,0.000927
0.00012,0.0392,3.52088,-3.23638,1.38651,0.00083
0.00012,0.03895,12.5088,12.5083,-0.11191,0.00105
0.00012,0.0387,30.6462,28.2864,11.7927,0.000917
0.00012,0.03845,153.477,153.463,2.02124,0.001172
0.00012,0.0382,241.558,241.403,8.6601,0.001157
0.00012,0.03795,191.986,191.949,3.75568,0.001124
0.00012,0.0377,74.9243,74.9012,1.86398,0.001138
0.00012,0.03745,32.9228,-32.3569,6.07802,0.000884
0.00012,0.0372,224.155,-222.436,27.7068,0.001092
0.00012,0.03695,62.8324,-62.4374,-7.03412,0.001236
0.00012,0.0367,150.33,-150.227,5.55822,0.000547
0.00012,0.03645,480.261,480.036,-14.702,0.001261
0.00012,0.0362,749.544,748.689,-35.7826,0.00126
0.00012,0.03595,45.2499,-42.8511,14.5374,0.000818
0.00012,0.0357,151.325,-147.676,33.0314,0.001074
0.00012,0.03545,73.529,60.9251,41.1662,0.000998
0.00012,0.0352,153.429,141.975,58.168,0.001244
0.00012,0.03495,86.1726,85.3149,12.128,0.001125
0.00012,0.0347,139.772,-139.724,3.66504,0.000654
0.00012,0.03445,221.353,-220.561,-18.7109,0.001067
0.00012,0.0342,36.1486,35.2597,-7.96694,0.000686
0.00012,0.03395,147.44,146.476,16.8288,0.001453
0.00012,0.0337,173.13,-170.096,-32.2686,0.000652
0.00012,0.03345,540.114,-530.764,-100.064,0.001717
0.00012,0.0332,88.7465,-85.8019,-22.6712,-0.00018
0.00012,0.03295,162.174,162.16,2.10476,0.001943
0.00012,0.0327,846.781,-846.781,-0.43802,0.000543
0.00012,0.03245,504.59,-504.541,-7.04964,0.000867
0.00012,0.0322,129.764,-126.081,30.6983,-4.15E-05
0.00012,0.03195,424.342,422.676,37.5645,0.000999
0.00012,0.0317,1904.96,1903.96,61.753,3.75E-07
0.00012,0.03145,993.038,992.583,30.0786,0.001745
0.00012,0.0312,468.949,468.623,-17.4828,-0.00013
0.00012,0.03095,472.144,471.847,16.7356,-0.00037
0.00012,0.0307,340.738,340.435,14.3684,0.00179
0.00012,0.03045,661.677,661.35,20.7828,0.001189
0.00012,0.0302,71.3241,55.1391,45.2416,0.000839
0.00012,0.02995,111.449,-104.321,39.2166,0.00022
0.00012,0.0297,52.1426,-48.7136,18.5966,0.001169
0.00012,0.02945,252.456,-252.385,-5.98142,0.000707
0.00012,0.0292,260.42,-260.347,-6.18125,0.00079
0.00012,0.02895,11.7363,-11.6783,-1.1651,0.001361
0.00012,0.0287,317.205,317.194,2.66368,0.000325
0.00012,0.02845,236.315,236.142,9.04187,0.001487
0.00012,0.0282,406.064,405.635,18.6652,0.000811
0.00012,0.02795,470.097,469.041,31.4895,0.000817
0.00012,0.0277,63.4044,60.3536,19.431,0.00129
