r,z,"v(r,z)",u_r,w_z,P
0,0.05,0,0,0,0.000173
0,0.0497,29.3019,0,-29.3019,0.000891
0,0.04945,78.4849,0,78.4849,0.000863
0,0.0492,21.2637,0,-21.2637,0.000926
0,0.04895,3.40999,0,3.40999,0.001067
0,0.0487,14.4642,0,-14.4642,-0.0001
0,0.04845,24.3561,0,24.3561,0.00152
0,0.0482,8.4373,0,-8.4373,0.000156
0,0.04795,10.7162,0,-10.7162,0.001124
0,0.0477,10.2566,0,10.2566,0.00094
0,0.04745,32.2398,0,32.2398,-5.37E-05
0,0.0472,51.5691,0,51.5691,0.001156
0,0.04695,29.0871,0,29.0871,5.06E-05
0,0.0467,23.8412,0,23.8412,0.001376
0,0.04645,72.9324,0,72.9324,0.000233
0,0.0462,23.1957,0,23.1957,0.001333
0,0.04595,12.2465,0,12.2465,0.000577
0,0.0457,57.8263,0,57.8263,0.000833
0,0.04545,12.4614,0,12.4614,0.00058
0,0.0452,35.8438,0,35.8438,0.000624
0,0.04495,27.6711,0,27.6711,0.000755
0,0.0447,0.274815,0,0.274815,0.000665
0,0.04445,76.7755,0,76.7755,0.000952
0,0.0442,20.2907,0,20.2907,0.001058
0,0.04395,25.3334,0,25.3334,0.000545
0,0.0437,7.90664,0,-7.90664,0.001163
0,0.04345,96.911,0,96.911,-6.86E-05
0,0.0432,25.7161,0,-25.7161,1.52E-05
0,0.04295,12.3614,0,12.3614,0.001436
0,0.0427,7.59625,0,-7.59625,-0.00025
0,0.04245,32.4905,0,-32.4905,0.001834
0,0.0422,25.5136,0,25.5136,0.001098
0,0.04195,116.126,0,116.126,0.000119
0,0.0417,54.4368,0,54.4368,0.001779
0,0.04145,44.4694,0,-44.4694,-0.00106
0,0.0412,86.7005,0,86.7005,0.002038
0,0.04095,12.806,0,-12.806,0.000705
0,0.0407,47.1661,0,-47.1661,0.002083
0,0.04045,29.1966,0,29.1966,0.000592
0,0.0402,81.1732,0,-81.1732,0.002655
0,0.03995,31.1765,0,31.1765,0.000299
0,0.0397,0.473328,0,-0.47333,-0.00054
