r,z,"v(r,z)",u_r,w_z,P
0,0.002398,8.97753,0,8.97753,0.000384
0,0.002288,5.04849,0,5.04849,0.000112
0,0.002178,52.2427,0,-52.2427,0.000175
0,0.002068,24.0423,0,-24.0423,0.000183
0,0.001958,20.252,0,-20.252,0.000209
0,0.001848,46.2639,0,46.2639,-6.43E-05
0,0.001738,5.16823,0,-5.16823,0.000201
0,0.001628,90.1256,0,90.1256,0.000376
0,0.001518,52.0716,0,52.0716,4.85E-05
0,0.001408,32.5133,0,-32.5133,0.000583
0,0.001298,20.0137,0,20.0137,5.87E-05
0,0.001188,0.998029,0,0.998029,0.000458
0,0.001078,37.4287,0,37.4287,-2.67E-05
0,0.000968,4.98983,0,-4.98983,0.000145
0,0.000858,8.89388,0,-8.89388,0.000623
0,0.000748,4.65202,0,-4.65202,-0.00014
0,0.000638,2.32045,0,-2.32045,0.000478
0,0.000528,18.3218,0,18.3218,0.000183
0,0.000418,17.1815,0,17.1815,0.000274
0,0.000308,21.0532,0,21.0532,0.000399
0,0.000198,3.79912,0,3.79912,5.17E-05
0,0.000088,7.61876,0,7.61876,0.000582
0,0,2.82,0,2.82,0.001315
0.000055,0.022,58.8306,-58.8306,0,0.000352
0.000055,0.021868,9.71431,-4.64689,8.53078,0.000438
0.000055,0.02178,90.9417,-90.5368,8.57201,0.000183
0.000055,0.021648,23.6516,23.3101,-4.00461,0.000517
0.000055,0.021538,78.4724,-78.2052,-6.47011,0.000488
0.000055,0.021428,136.386,-136.293,-5.02414,1.22E-04
0.000055,0.021318,61.8379,-61.5813,-5.6283,0.000385
0.000055,0.021208,87.9429,-80.9363,34.3988,0.00017
0.000055,0.021098,37.1593,-31.3456,19.9566,0.000125
0.000055,0.020988,283.232,-283.213,3.2593,0.000348
0.000055,0.020878,232.211,-232.211,-0.61405,0.000144
0.000055,0.020768,3.4981,2.20971,2.71181,0.000217
0.000055,0.020658,183.273,-183.006,-9.87961,0.000189
0.000055,0.020548,131.672,-131.185,11.3123,0.0004
0.000055,0.020438,54.3252,54.29,1.95646,0.000392
0.000055,0.020328,120.465,118.668,20.7335,0.00024
0.000055,0.020218,38.8863,-12.7005,36.7538,0.000356
0.000055,0.020108,70.2994,-70.2994,-0.00899,0.000269
0.000055,0.019998,12.525,-7.92294,-9.70066,0.000317
0.000055,0.019888,63.0701,58.7904,22.8369,0.000321
0.000055,0.019778,132.19,132.052,6.03806,0.000524
0.000055,0.019668,54.2197,43.2396,32.7126,0.000266
0.000055,0.019558,38.1387,-35.2249,-14.6207,0.000378
0.000055,0.019448,78.911,74.6118,25.6907,0.000224
0.000055,0.019338,53.3197,25.2096,46.9837,0.000268
0.000055,0.019228,138.775,136.332,25.9235,0.000359
0.000055,0.019118,138.081,118.355,71.1218,0.000103
0.000055,0.019008,70.5537,-21.6987,67.1341,0.000367
0.000055,0.018898,29.668,16.2227,24.8398,0.000329
0.000055,0.018788,146.556,-143.509,29.7279,3.52E-04
0.000055,0.018678,42.0546,8.31594,41.2241,0.000247
0.000055,0.018568,136.23,135.086,17.6194,0.00045
0.000055,0.018458,55.3084,52.1266,18.489,2.92E-05
0.000055,0.018348,107.9,-107.2,12.2723,0.000382
0.000055,0.018238,41.2657,40.8284,5.99167,0.000141
0.000055,0.018128,153.678,153.621,-4.18172,0.000471
0.000055,0.018018,234.306,233.921,-13.422,0.000291
0.000055,0.017908,237.133,236.746,-13.5429,0.000445
0.000055,0.017798,66.9787,-66.8213,4.58847,0.000281
