r,z,"v(r,z)",u_r,w_z,P
0,0.0589,2.34962,0,2.34962,-7.66466
0,0.0584,2.34769,0,2.34769,-7.65936
0,0.0579,2.34531,0,2.34531,-7.6541
0,0.0574,2.34351,0,2.34351,-7.64878
0,0.0569,2.34107,0,2.34107,-7.64348
0,0.0564,2.33929,0,2.33929,-7.6381
0,0.0559,2.33674,0,2.33674,-7.63277
0,0.0554,2.33503,0,2.33503,-7.62738
0,0.0549,2.33248,0,2.33248,-7.62195
0,0.0544,2.33054,0,2.33054,-7.61659
0,0.0539,2.32838,0,2.32838,-7.61106
0,0.0534,2.32588,0,2.32588,-7.60568
0,0.0529,2.32422,0,2.32422,-7.60013
0,0.0524,2.32133,0,2.32133,-7.59467
0,0.0519,2.3198,0,2.3198,-7.58912
0,0.0514,2.31697,0,2.31697,-7.58357
0,0.0509,2.31517,0,2.31517,-7.578
0,0.0504,2.31261,0,2.31261,-7.57241
0,0.0499,2.31058,0,2.31058,-7.56679
0,0.0494,2.30808,0,2.30808,-7.56117
0,0.0489,2.30602,0,2.30602,-7.5555
0,0.0484,2.30352,0,2.30352,-7.54979
0,0.0479,2.30128,0,2.30128,-7.54415
0,0.0474,2.29912,0,2.29912,-7.53833
0,0.0469,2.29633,0,2.29633,-7.53266
0,0.0464,2.29467,0,2.29467,-7.5268
0,0.0459,2.29151,0,2.29151,-7.52102
0,0.0454,2.28984,0,2.28984,-7.51521
0,0.0449,2.28701,0,2.28701,-7.50927
0,0.0444,2.2847,0,2.2847,-7.50344
0,0.0439,2.28246,0,2.28246,-7.49749
0,0.0434,2.27976,0,2.27976,-7.49152
0,0.0429,2.27746,0,2.27746,-7.4856
0,0.0424,2.27512,0,2.27512,-7.47951
0,0.0419,2.27224,0,2.27224,-7.47353
0,0.0414,2.27031,0,2.27031,-7.46744
0,0.0409,2.26728,0,2.26728,-7.46131
0,0.0404,2.26507,0,2.26507,-7.45524
0,0.0399,2.26252,0,2.26252,-7.44901
0,0.0394,2.25972,0,2.25972,-7.44285
0,0.0389,2.25751,0,2.25751,-7.43661
0,0.0384,2.25462,0,2.25462,-7.43031
0,0.0379,2.25212,0,2.25212,-7.42406
0,0.0374,2.24962,0,2.24962,-7.41766
0,0.0369,2.24668,0,2.24668,-7.41131
0,0.0364,2.24436,0,2.24436,-7.4049
0,0.0359,2.24143,0,2.24143,-7.39842
0,0.0354,2.23882,0,2.23882,-7.39197
0,0.0349,2.23617,0,2.23617,-7.38541
0,0.0344,2.23327,0,2.23327,-7.37885
0,0.0339,2.23067,0,2.23067,-7.37226
0,0.0334,2.22783,0,2.22783,-7.36557
0,0.0329,2.22494,0,2.22494,-7.35892
0,0.0324,2.22239,0,2.22239,-7.35213
0,0.0319,2.21913,0,2.21913,-7.34537
0,0.0314,2.21672,0,2.21672,-7.33853
0,0.0309,2.21347,0,2.21347,-7.3316
0,0.0304,2.21067,0,2.21067,-7.32474
0,0.0299,2.20794,0,2.20794,-7.31767
0,0.0294,2.20445,0,2.20445,-7.3107
0,0.0289,2.20213,0,2.20213,-7.30358
0,0.0284,2.19849,0,2.19849,-7.29641
0,0.0279,2.19582,0,2.19582,-7.28926
0,0.0274,2.19267,0,2.19267,-7.28194
0,0.0269,2.18942,0,2.18942,-7.27464
0,0.0264,2.18648,0,2.18648,-7.26728
0,0.0259,2.18321,0,2.18321,-7.2598
0,0.0254,2.17997,0,2.17997,-7.25232
0,0.0249,2.17687,0,2.17687,-7.24475
0,0.0244,2.17351,0,2.17351,-7.23707
0,0.0239,2.17017,0,2.17017,-7.22941
0,0.0234,2.16706,0,2.16706,-7.22157
0,0.0229,2.1633,0,2.1633,-7.21373
0,0.0224,2.16032,0,2.16032,-7.20576
0,0.0219,2.15649,0,2.15649,-7.1977
0,0.0214,2.1532,0,2.1532,-7.18961
0,0.0209,2.14963,0,2.14963,-7.18136
0,0.0204,2.14592,0,2.14592,-7.17306
0,0.0199,2.14247,0,2.14247,-7.16463
0,0.0194,2.13856,0,2.13856,-7.15613
0,0.0189,2.13504,0,2.13504,-7.14749
0,0.0184,2.13103,0,2.13103,-7.13877
0,0.0179,2.12736,0,2.12736,-7.12991
0,0.0174,2.12332,0,2.12332,-7.12093
0,0.0169,2.1194,0,2.1194,-7.11183
0,0.0164,2.11535,0,2.11535,-7.1026
0,0.0159,2.11124,0,2.11124,-7.09321
0,0.0154,2.10704,0,2.10704,-7.0837
0,0.0149,2.10282,0,2.10282,-7.07403
0,0.0144,2.09846,0,2.09846,-7.06419
0,0.0139,2.09403,0,2.09403,-7.0542
0,0.0134,2.08959,0,2.08959,-7.04402
0,0.0129,2.08492,0,2.08492,-7.03369
0,0.0124,2.08034,0,2.08034,-7.02315
0,0.0119,2.07546,0,2.07546,-7.01246
0,0.0114,2.07075,0,2.07075,-7.00154
0,0.0109,2.06559,0,2.06559,-6.99049
0,0.0104,2.06078,0,2.06078,-6.97923
0,0.0099,2.05544,0,2.05544,-6.96779
0,0.0094,2.05035,0,2.05035,-6.95621
0,0.0089,2.04502,0,2.04502,-6.94445
0,0.0084,2.0396,0,2.0396,-6.93261
0,0.0079,2.03429,0,2.03429,-6.92064
0,0.0074,2.02873,0,2.02873,-6.90865
0,0.0069,2.02338,0,2.02338,-6.89665
0,0.0064,2.01788,0,2.01788,-6.88472
0,0.0059,2.01258,0,2.01258,-6.87294
0,0.0054,2.00733,0,2.00733,-6.8614
0,0.0049,2.00225,0,2.00225,-6.85025
0,0.0044,1.99757,0,1.99757,-6.83962
0,0.0039,1.99301,0,1.99301,-6.82962
0,0.0034,1.98921,0,1.98921,-6.82051
0,0.0029,1.98573,0,1.98573,-6.81227
0,0.0024,1.98329,0,1.98329,-6.80585
0,0.0019,1.98172,0,1.98172,-6.79968
0,0.0014,1.97887,-0.0001937,1.97887,-6.79514
0,0.0009,1.97779,-0.000171384,1.97779,-6.78973
0,0.0004,1.97824,-0.000158,1.97824,-6.78982
0,0,1.97,0,1.97,-6.77576
8.00E-05,0.1,0.402259,0.402259,0,-41.9272
8.00E-05,0.0994,15.1666,-0.805419,15.1452,-73.547
8.00E-05,0.0989,31.8867,-0.166745,31.8863,-53.7207
8.00E-05,0.0984,3.05987,-0.226384,-3.05148,-3.09971
8.00E-05,0.0979,13.5056,-0.957247,-13.4716,4.89346
8.00E-05,0.0974,4.46195,-0.470307,4.4371,-10.1298
8.00E-05,0.0969,4.75344,-1.30723,4.57016,0.643824
8.00E-05,0.0964,7.853,-0.794235,-7.81274,-2.00741
8.00E-05,0.0959,6.80265,1.62849,-6.60485,5.37035
8.00E-05,0.0954,10.7393,-0.728602,10.7146,9.57286
8.00E-05,0.0949,20.729,0.337152,-20.7262,-5.50985
8.00E-05,0.0944,28.1443,-0.286727,28.1429,-3.64351
8.00E-05,0.0939,24.0025,0.706808,-23.9921,-5.79191
8.00E-05,0.0934,34.7565,0.294151,34.7552,0.968515
8.00E-05,0.0929,32.1173,0.743568,-32.1087,-1.68613
8.00E-05,0.0924,34.0033,1.11152,33.9851,2.41974
8.00E-05,0.0919,25.3814,-0.698266,-25.3717,-0.0193583
8.00E-05,0.0914,16.7648,1.23276,16.7194,-6.97243
8.00E-05,0.0909,1.57785,-0.747202,-1.38972,-4.97996
8.00E-05,0.0904,0.48895,0.461862,-0.160488,-8.52947
8.00E-05,0.0899,8.34713,0.0143247,8.34712,-7.57721
8.00E-05,0.0894,2.20578,-0.137161,-2.20151,-6.60394
8.00E-05,0.0889,5.06381,0.194361,5.06008,-8.19359
8.00E-05,0.0884,2.09976,-0.142091,2.09495,-7.8892
8.00E-05,0.0879,1.92652,0.0840254,1.92469,-7.95877
8.00E-05,0.0874,3.55584,-0.0322086,3.55569,-7.75932
8.00E-05,0.0869,1.11154,0.00663383,1.11152,-7.89275
8.00E-05,0.0864,3.71626,0.0103253,3.71624,-7.81602
8.00E-05,0.0859,1.3524,-0.0396636,1.35182,-7.89881
8.00E-05,0.0854,3.11921,0.0451188,3.11889,-7.95864
8.00E-05,0.0849,2.18653,-0.0370232,2.18622,-7.71739
8.00E-05,0.0844,2.28634,0.0194564,2.28625,-7.89674
8.00E-05,0.0839,2.69307,0.000170534,2.69307,-7.88962
8.00E-05,0.0834,2.25385,-0.015079,2.2538,-7.82234
8.00E-05,0.0829,2.42056,0.0159039,2.4205,-7.92721
8.00E-05,0.0824,2.59856,-0.00763515,2.59855,-7.8501
8.00E-05,0.0819,2.21667,-0.00173915,2.21667,-7.86458
8.00E-05,0.0814,2.59003,0.00832452,2.59002,-7.9053
8.00E-05,0.0809,2.37972,-0.00891131,2.37971,-7.85157
8.00E-05,0.0804,2.39532,0.00515631,2.39531,-7.88169
8.00E-05,0.0799,2.50031,-0.000496724,2.50031,-7.87325
8.00E-05,0.0794,2.37144,-0.0028968,2.37144,-7.853
8.00E-05,0.0789,2.44394,0.003389,2.44394,-7.87157
8.00E-05,0.0784,2.44452,-0.00268094,2.44452,-7.85103
8.00E-05,0.0779,2.38381,0.000688692,2.38381,-7.85267
8.00E-05,0.0774,2.46186,0.000296631,2.46186,-7.84905
8.00E-05,0.0769,2.38825,-0.00101279,2.38825,-7.84213
8.00E-05,0.0764,2.43941,0.000534685,2.43941,-7.8384
8.00E-05,0.0759,2.39978,-0.000325204,2.39978,-7.83591
8.00E-05,0.0754,2.43088,-0.000266193,2.43088,-7.82714
8.00E-05,0.0749,2.39326,-5.88E-06,2.39326,-7.82626
8.00E-05,0.0744,2.43098,-3.82E-05,2.43098,-7.81934
8.00E-05,0.0739,2.39043,-0.000532597,2.39043,-7.81466
8.00E-05,0.0734,2.42027,0.000415118,2.42027,-7.81132
8.00E-05,0.0729,2.39773,-0.00067038,2.39773,-7.80461
8.00E-05,0.0724,2.40555,0.000212296,2.40555,-7.80132
8.00E-05,0.0719,2.40186,-0.000314557,2.40186,-7.79575
8.00E-05,0.0714,2.39789,-0.000118191,2.39789,-7.79083
8.00E-05,0.0709,2.39879,-0.000127323,2.39879,-7.78612
8.00E-05,0.0704,2.39462,-0.000179367,2.39462,-7.78114
8.00E-05,0.0699,2.39436,-0.000139011,2.39436,-7.77614
8.00E-05,0.0694,2.39107,-0.000172666,2.39107,-7.77131
8.00E-05,0.0689,2.39023,-0.000118824,2.39023,-7.7664
8.00E-05,0.0684,2.3878,-0.000200744,2.3878,-7.76126
8.00E-05,0.0679,2.38548,-0.000115681,2.38548,-7.75663
8.00E-05,0.0674,2.3848,-0.000172166,2.3848,-7.75144
8.00E-05,0.0669,2.38113,-0.000165253,2.38113,-7.74653
8.00E-05,0.0664,2.38078,-0.000129123,2.38078,-7.74161
8.00E-05,0.0659,2.37772,-0.00018564,2.37772,-7.73648
8.00E-05,0.0654,2.37622,-0.00014054,2.37622,-7.73153
8.00E-05,0.0649,2.37417,-0.000159271,2.37417,-7.7265
8.00E-05,0.0644,2.37218,-0.000169827,2.37218,-7.72136
8.00E-05,0.0639,2.36997,-0.000145336,2.36997,-7.71639
8.00E-05,0.0634,2.36847,-0.00017033,2.36847,-7.7112
8.00E-05,0.0629,2.36572,-0.000160179,2.36572,-7.70615
8.00E-05,0.0624,2.36448,-0.000154065,2.36448,-7.70101
8.00E-05,0.0619,2.36179,-0.000175852,2.36179,-7.69583
8.00E-05,0.0614,2.36015,-0.000149307,2.36015,-7.69072
8.00E-05,0.0609,2.35799,-0.000174058,2.35799,-7.6855
8.00E-05,0.0604,2.35582,-0.000161177,2.35582,-7.68032
8.00E-05,0.0599,2.35395,-0.000161717,2.35395,-7.67512
8.00E-05,0.0594,2.35172,-0.000173027,2.35172,-7.66986
8.00E-05,0.0589,2.34965,-0.000159716,2.34965,-7.66466
8.00E-05,0.0584,2.34769,-0.000171047,2.34769,-7.65936
8.00E-05,0.0579,2.34537,-0.000166509,2.34537,-7.6541
8.00E-05,0.0574,2.34351,-0.000169281,2.34351,-7.64878
8.00E-05,0.0569,2.34112,-0.00016754,2.34112,-7.64348
8.00E-05,0.0564,2.33928,-0.000172166,2.33928,-7.63811
8.00E-05,0.0559,2.33681,-0.000170358,2.33681,-7.63277
8.00E-05,0.0554,2.33502,-0.000168383,2.33502,-7.62738
8.00E-05,0.0549,2.33254,-0.000179792,2.33254,-7.62196
8.00E-05,0.0544,2.33055,-0.000162558,2.33055,-7.61658
8.00E-05,0.0539,2.32839,-0.000185019,2.32839,-7.61107
8.00E-05,0.0534,2.32595,-0.000166026,2.32595,-7.60567
8.00E-05,0.0529,2.32419,-0.00018054,2.32419,-7.60014
8.00E-05,0.0524,2.32143,-0.000176946,2.32143,-7.59466
8.00E-05,0.0519,2.31976,-0.00017328,2.31976,-7.58912
8.00E-05,0.0514,2.31705,-0.000184206,2.31705,-7.58357
8.00E-05,0.0509,2.31516,-0.000173945,2.31516,-7.578
8.00E-05,0.0504,2.31266,-0.000182546,2.31266,-7.57241
8.00E-05,0.0499,2.31058,-0.000180392,2.31058,-7.56679
8.00E-05,0.0494,2.30812,-0.000181709,2.30812,-7.56117
8.00E-05,0.0489,2.30602,-0.00018042,2.30602,-7.5555
8.00E-05,0.0484,2.30356,-0.000189725,2.30356,-7.5498
8.00E-05,0.0479,2.3013,-0.000174415,2.3013,-7.54414
8.00E-05,0.0474,2.29912,-0.000196855,2.29912,-7.53834
8.00E-05,0.0469,2.29641,-0.000177389,2.29641,-7.53265
8.00E-05,0.0464,2.29462,-0.000189997,2.29462,-7.52681
8.00E-05,0.0459,2.29162,-0.000193687,2.29162,-7.52102
8.00E-05,0.0454,2.2898,-0.000178002,2.2898,-7.5152
8.00E-05,0.0449,2.28706,-0.000203892,2.28706,-7.50929
8.00E-05,0.0444,2.28473,-0.000181944,2.28473,-7.50344
8.00E-05,0.0439,2.28245,-0.000195055,2.28245,-7.49749
8.00E-05,0.0434,2.27981,-0.000200075,2.27981,-7.49152
8.00E-05,0.0429,2.27748,-0.000184131,2.27748,-7.48559
8.00E-05,0.0424,2.27512,-0.000206994,2.27512,-7.47952
8.00E-05,0.0419,2.27231,-0.000192473,2.27231,-7.47353
8.00E-05,0.0414,2.27027,-0.000195723,2.27027,-7.46744
8.00E-05,0.0409,2.26735,-0.000209639,2.26735,-7.46132
8.00E-05,0.0404,2.26507,-0.000189296,2.26507,-7.45523
8.00E-05,0.0399,2.26253,-0.000211757,2.26253,-7.44901
8.00E-05,0.0394,2.25977,-0.000200591,2.25977,-7.44285
8.00E-05,0.0389,2.25749,-0.000201552,2.25749,-7.43661
8.00E-05,0.0384,2.25466,-0.00021468,2.25466,-7.43031
8.00E-05,0.0379,2.25213,-0.000198968,2.25213,-7.42405
8.00E-05,0.0374,2.24961,-0.000215173,2.24961,-7.41767
8.00E-05,0.0369,2.24673,-0.00021011,2.24673,-7.41131
8.00E-05,0.0364,2.24434,-0.000208106,2.24434,-7.4049
8.00E-05,0.0359,2.24146,-0.000220096,2.24146,-7.39843
8.00E-05,0.0354,2.23883,-0.000209279,2.23883,-7.39196
8.00E-05,0.0349,2.23617,-0.000219657,2.23617,-7.38542
8.00E-05,0.0344,2.23331,-0.00021909,2.23331,-7.37885
8.00E-05,0.0339,2.23067,-0.000215629,2.23067,-7.37225
8.00E-05,0.0334,2.22785,-0.000228167,2.22785,-7.36557
8.00E-05,0.0329,2.22496,-0.00021621,2.22496,-7.35891
8.00E-05,0.0324,2.22237,-0.000230134,2.22237,-7.35213
8.00E-05,0.0319,2.21918,-0.000225921,2.21918,-7.34537
8.00E-05,0.0314,2.21668,-0.000223326,2.21668,-7.33853
8.00E-05,0.0309,2.2135,-0.000241142,2.2135,-7.33161
8.00E-05,0.0304,2.21067,-0.000218866,2.21067,-7.32473
8.00E-05,0.0299,2.20791,-0.000245679,2.20791,-7.31768
8.00E-05,0.0294,2.20452,-0.000231697,2.20452,-7.31069
8.00E-05,0.0289,2.20207,-0.000235022,2.20207,-7.30358
8.00E-05,0.0284,2.19855,-0.00025102,2.19855,-7.29642
8.00E-05,0.0279,2.1958,-0.000231236,2.1958,-7.28925
8.00E-05,0.0274,2.19266,-0.000252885,2.19266,-7.28195
8.00E-05,0.0269,2.18944,-0.000246152,2.18944,-7.27464
8.00E-05,0.0264,2.18646,-0.000245744,2.18646,-7.26728
8.00E-05,0.0259,2.18321,-0.000257768,2.18321,-7.25981
8.00E-05,0.0254,2.17998,-0.000251941,2.17998,-7.25232
8.00E-05,0.0249,2.17685,-0.000255346,2.17685,-7.24475
8.00E-05,0.0244,2.17351,-0.000266076,2.17351,-7.23708
8.00E-05,0.0239,2.17018,-0.000255517,2.17018,-7.22941
8.00E-05,0.0234,2.16702,-0.000271276,2.16702,-7.22157
8.00E-05,0.0229,2.16334,-0.000267519,2.16334,-7.21373
8.00E-05,0.0224,2.16026,-0.000268696,2.16026,-7.20576
8.00E-05,0.0219,2.15651,-0.000281669,2.15651,-7.19771
8.00E-05,0.0214,2.15318,-0.000271622,2.15318,-7.1896
8.00E-05,0.0209,2.14961,-0.000287573,2.14961,-7.18136
8.00E-05,0.0204,2.14593,-0.000282817,2.14593,-7.17306
8.00E-05,0.0199,2.14244,-0.000290591,2.14244,-7.16464
8.00E-05,0.0194,2.13857,-0.000293266,2.13857,-7.15613
8.00E-05,0.0189,2.135,-0.000297149,2.135,-7.1475
8.00E-05,0.0184,2.13103,-0.000303416,2.13103,-7.13877
8.00E-05,0.0179,2.12732,-0.000303888,2.12732,-7.12991
8.00E-05,0.0174,2.1233,-0.000313885,2.1233,-7.12093
8.00E-05,0.0169,2.11937,-0.000314325,2.11937,-7.11184
8.00E-05,0.0164,2.11532,-0.000321202,2.11532,-7.1026
8.00E-05,0.0159,2.11121,-0.000327226,2.11121,-7.09322
8.00E-05,0.0154,2.10701,-0.000331675,2.10701,-7.08371
8.00E-05,0.0149,2.10278,-0.000337201,2.10278,-7.07403
8.00E-05,0.0144,2.09843,-0.000345746,2.09843,-7.06419
8.00E-05,0.0139,2.094,-0.000348967,2.094,-7.05421
8.00E-05,0.0134,2.08954,-0.000358069,2.08954,-7.04403
8.00E-05,0.0129,2.08488,-0.000363768,2.08488,-7.03369
8.00E-05,0.0124,2.08028,-0.000372362,2.08028,-7.02316
8.00E-05,0.0119,2.07542,-0.000376814,2.07542,-7.01246
8.00E-05,0.0114,2.07068,-0.00038811,2.07068,-7.00155
8.00E-05,0.0109,2.06556,-0.000393153,2.06556,-6.99049
8.00E-05,0.0104,2.06069,-0.000399783,2.06069,-6.97923
8.00E-05,0.0099,2.0554,-0.00041212,2.0554,-6.9678
8.00E-05,0.0094,2.05027,-0.00041221,2.05027,-6.95621
8.00E-05,0.0089,2.04495,-0.00042605,2.04495,-6.94446
8.00E-05,0.0084,2.03954,-0.000427347,2.03954,-6.93261
8.00E-05,0.0079,2.0342,-0.000434678,2.0342,-6.92065
8.00E-05,0.0074,2.02865,-0.00043906,2.02865,-6.90865
8.00E-05,0.0069,2.02327,-0.000439715,2.02327,-6.89666
8.00E-05,0.0064,2.01778,-0.00044218,2.01778,-6.88472
8.00E-05,0.0059,2.01244,-0.000437063,2.01244,-6.87295
8.00E-05,0.0054,2.00718,-0.000434964,2.00718,-6.86141
8.00E-05,0.0049,2.00208,-0.000421499,2.00208,-6.85025
8.00E-05,0.0044,1.99734,-0.00041042,1.99734,-6.83962
8.00E-05,0.0039,1.99275,-0.000388849,1.99275,-6.82962
8.00E-05,0.0034,1.98846,-0.000721422,1.98846,-6.8205
8.00E-05,0.0029,1.9848,-0.000676083,1.9848,-6.81231
8.00E-05,0.0024,1.98198,-0.000541874,1.98198,-6.80579
8.00E-05,0.0019,1.97987,-0.000525699,1.97987,-6.79977
8.00E-05,0.0014,1.97777,-0.0003874,1.97777,-6.79503
8.00E-05,0.0009,1.97644,-0.000342768,1.97644,-6.78988
8.00E-05,0.0004,1.97661,-0.000316001,1.97661,-6.78903
8.00E-05,0,1.97,0,1.97,-6.77688
0.00016,0.1,0.804518,0.804518,0,-40.0217
0.00016,0.0994,17.4653,-1.61084,17.3909,-73.6832
0.00016,0.0989,23.2075,-0.33349,23.2051,-44.3358
0.00016,0.0984,1.11851,-0.452768,-1.02277,-6.20712
0.00016,0.0979,9.25778,-1.91449,-9.05766,1.8537
0.00016,0.0974,2.79354,-0.940615,2.63042,-7.68792
0.00016,0.0969,4.01396,-2.61447,3.04573,-0.102587
0.00016,0.0964,6.28139,-1.58847,-6.07722,-0.0432805
0.00016,0.0959,7.36028,3.25697,-6.60044,6.8053
0.00016,0.0954,7.87176,-1.4572,7.73571,7.58662
0.00016,0.0949,15.9484,0.674303,-15.9341,-4.88753
0.00016,0.0944,21.8464,-0.573455,21.8388,-3.78739
0.00016,0.0939,18.5845,1.41362,-18.5307,-5.71008
0.00016,0.0934,27.2297,0.588302,27.2233,-1.04333
0.00016,0.0929,24.1339,1.48714,-24.088,-3.34891
0.00016,0.0924,26.4552,2.22303,26.3617,-0.0652466
0.00016,0.0919,18.555,-1.39653,-18.5024,-2.25277
0.00016,0.0914,13.5499,2.46552,13.3237,-6.85288
0.00016,0.0909,1.61252,-1.4944,-0.605785,-5.66294
0.00016,0.0904,1.15686,0.923723,0.696462,-8.30955
0.00016,0.0899,6.76747,0.0286495,6.76741,-7.52844
0.00016,0.0894,1.09213,-0.274322,-1.05712,-6.8261
0.00016,0.0889,4.47065,0.388722,4.45372,-8.07974
0.00016,0.0884,2.16058,-0.284181,2.14181,-7.88817
0.00016,0.0879,2.07483,0.168051,2.06801,-7.92996
0.00016,0.0874,3.2926,-0.0644172,3.29197,-7.80783
0.00016,0.0869,1.42061,0.0132677,1.42055,-7.881
0.00016,0.0864,3.40944,0.0206507,3.40938,-7.82982
0.00016,0.0859,1.62113,-0.0793272,1.61919,-7.90745
0.00016,0.0854,2.94531,0.0902377,2.94392,-7.91385
0.00016,0.0849,2.23904,-0.0740465,2.23781,-7.75015
0.00016,0.0844,2.33116,0.0389128,2.33083,-7.8895
0.00016,0.0839,2.61723,0.000341067,2.61723,-7.88076
0.00016,0.0834,2.30406,-0.030158,2.30386,-7.83744
0.00016,0.0829,2.42253,0.0318079,2.42232,-7.91303
0.00016,0.0824,2.55373,-0.0152703,2.55368,-7.85343
0.00016,0.0819,2.27384,-0.0034783,2.27384,-7.87022
0.00016,0.0814,2.54975,0.016649,2.5497,-7.89737
0.00016,0.0809,2.39191,-0.0178226,2.39184,-7.85767
0.00016,0.0804,2.4064,0.0103126,2.40638,-7.88006
0.00016,0.0799,2.48077,-0.000993448,2.48077,-7.87142
0.00016,0.0794,2.3865,-0.00579359,2.3865,-7.8563
0.00016,0.0789,2.43962,0.006778,2.43961,-7.86897
0.00016,0.0784,2.43923,-0.00536188,2.43923,-7.85218
0.00016,0.0779,2.39388,0.00137738,2.39388,-7.85262
0.00016,0.0774,2.45196,0.000593261,2.45196,-7.84864
0.00016,0.0769,2.39557,-0.00202557,2.39557,-7.84236
0.00016,0.0764,2.43486,0.00106937,2.43486,-7.83857
0.00016,0.0759,2.40316,-0.000650408,2.40316,-7.83544
0.00016,0.0754,2.42736,-0.000532387,2.42736,-7.82766
0.00016,0.0749,2.39773,-1.18E-05,2.39773,-7.82597
0.00016,0.0744,2.42614,-7.65E-05,2.42614,-7.81933
0.00016,0.0739,2.39492,-0.00106519,2.39492,-7.81491
0.00016,0.0734,2.41709,0.000830236,2.41709,-7.81097
0.00016,0.0729,2.39946,-0.00134076,2.39946,-7.80492
0.00016,0.0724,2.40513,0.000424592,2.40513,-7.80116
0.00016,0.0719,2.40166,-0.000629115,2.40166,-7.79579
0.00016,0.0714,2.39833,-0.000236383,2.39833,-7.79085
0.00016,0.0709,2.39851,-0.000254647,2.39851,-7.78612
0.00016,0.0704,2.39485,-0.000358733,2.39485,-7.78113
