r,z,"v(r,z)",u_r,w_z,P
0,0.0734,33.7619,0,33.7619,130.988
0,0.0729,53.0557,0,53.0557,203.155
0,0.0724,20.3441,0,-20.3441,367.496
0,0.0719,14.6972,0,-14.6972,119.894
0,0.0714,0.400881,0,0.400881,256.89
0,0.0709,9.7193,0,9.7193,184.151
0,0.0704,2.28315,0,-2.28315,157.558
0,0.0699,2.04612,0,2.04612,184.887
0,0.0694,2.58932,0,2.58932,173.963
0,0.0689,7.15598,0,-7.15598,174.065
0,0.0684,8.75026,0,8.75026,178.016
0,0.0679,5.47073,0,-5.47073,174.895
0,0.0674,2.05984,0,2.05984,173.947
0,0.0669,3.25936,0,3.25936,177.434
0,0.0664,4.45003,0,-4.45003,172.955
0,0.0659,8.4542,0,8.4542,174.211
0,0.0654,2.94345,0,-2.94345,170.898
0,0.0649,7.42031,0,7.42031,172.82
0,0.0644,0.0465982,0,0.0465982,173.623
0,0.0639,3.20929,0,3.20929,174.125
0,0.0634,2.60467,0,2.60467,174.996
0,0.0629,1.0787,0,1.0787,174.419
0,0.0624,3.38041,0,3.38041,174.348
0,0.0619,1.52605,0,1.52605,174.562
0,0.0614,2.64761,0,2.64761,174.411
0,0.0609,2.17979,0,2.17979,174.409
0,0.0604,2.31712,0,2.31712,174.379
0,0.0599,2.37572,0,2.37572,174.369
0,0.0594,2.23981,0,2.23981,174.336
0,0.0589,2.42154,0,2.42154,174.345
0,0.0584,2.26204,0,2.26204,174.342
0,0.0579,2.35526,0,2.35526,174.317
0,0.0574,2.35079,0,2.35079,174.334
0,0.0569,2.29813,0,2.29813,174.329
0,0.0564,2.35772,0,2.35772,174.323
0,0.0559,2.32373,0,2.32373,174.334
0,0.0554,2.32627,0,2.32627,174.334
0,0.0549,2.33091,0,2.33091,174.332
0,0.0544,2.33589,0,2.33589,174.343
0,0.0539,2.30925,0,2.30925,174.342
0,0.0534,2.34198,0,2.34198,174.347
0,0.0529,2.31063,0,2.31063,174.355
0,0.0524,2.3241,0,2.3241,174.356
0,0.0519,2.32063,0,2.32063,174.363
0,0.0514,2.31225,0,2.31225,174.367
0,0.0509,2.31822,0,2.31822,174.372
0,0.0504,2.30889,0,2.30889,174.377
0,0.0499,2.31376,0,2.31376,174.384
0,0.0494,2.30286,0,2.30286,174.388
0,0.0489,2.3119,0,2.3119,174.395
0,0.0484,2.29638,0,2.29638,174.399
0,0.0479,2.30802,0,2.30802,174.405
0,0.0474,2.29249,0,2.29249,174.411
0,0.0469,2.30193,0,2.30193,174.417
0,0.0464,2.28984,0,2.28984,174.422
0,0.0459,2.29503,0,2.29503,174.428
0,0.0454,2.28748,0,2.28748,174.434
0,0.0449,2.28801,0,2.28801,174.439
0,0.0444,2.28464,0,2.28464,174.446
0,0.0439,2.28183,0,2.28183,174.451
0,0.0434,2.28058,0,2.28058,174.457
0,0.0429,2.27668,0,2.27668,174.463
0,0.0424,2.27564,0,2.27564,174.469
0,0.0419,2.27196,0,2.27196,174.475
0,0.0414,2.27037,0,2.27037,174.481
0,0.0409,2.26734,0,2.26734,174.488
0,0.0404,2.26495,0,2.26495,174.494
0,0.0399,2.26263,0,2.26263,174.5
0,0.0394,2.25965,0,2.25965,174.506
0,0.0389,2.25754,0,2.25754,174.512
0,0.0384,2.25462,0,2.25462,174.519
0,0.0379,2.2521,0,2.2521,174.525
0,0.0374,2.24964,0,2.24964,174.531
0,0.0369,2.24666,0,2.24666,174.538
0,0.0364,2.24437,0,2.24437,174.544
0,0.0359,2.24142,0,2.24142,174.55
0,0.0354,2.23882,0,2.23882,174.557
0,0.0349,2.23617,0,2.23617,174.563
0,0.0344,2.23327,0,2.23327,174.57
0,0.0339,2.23068,0,2.23068,174.577
0,0.0334,2.22782,0,2.22782,174.583
0,0.0329,2.22495,0,2.22495,174.59
0,0.0324,2.22238,0,2.22238,174.597
0,0.0319,2.21914,0,2.21914,174.603
0,0.0314,2.2167,0,2.2167,174.61
0,0.0309,2.21348,0,2.21348,174.617
0,0.0304,2.21065,0,2.21065,174.624
0,0.0299,2.20795,0,2.20795,174.631
0,0.0294,2.20444,0,2.20444,174.638
0,0.0289,2.20214,0,2.20214,174.645
0,0.0284,2.19848,0,2.19848,174.652
0,0.0279,2.19583,0,2.19583,174.66
0,0.0274,2.19266,0,2.19266,174.667
0,0.0269,2.18942,0,2.18942,174.674
0,0.0264,2.18648,0,2.18648,174.682
0,0.0259,2.18321,0,2.18321,174.689
0,0.0254,2.17997,0,2.17997,174.697
0,0.0249,2.17687,0,2.17687,174.704
0,0.0244,2.17351,0,2.17351,174.712
0,0.0239,2.17017,0,2.17017,174.719
0,0.0234,2.16706,0,2.16706,174.727
0,0.0229,2.1633,0,2.1633,174.735
0,0.0224,2.16032,0,2.16032,174.743
0,0.0219,2.15649,0,2.15649,174.751
0,0.0214,2.1532,0,2.1532,174.759
0,0.0209,2.14963,0,2.14963,174.767
0,0.0204,2.14592,0,2.14592,174.776
0,0.0199,2.14247,0,2.14247,174.784
0,0.0194,2.13856,0,2.13856,174.793
0,0.0189,2.13504,0,2.13504,174.801
0,0.0184,2.13103,0,2.13103,174.81
0,0.0179,2.12736,0,2.12736,174.819
0,0.0174,2.12332,0,2.12332,174.828
0,0.0169,2.1194,0,2.1194,174.837
0,0.0164,2.11535,0,2.11535,174.846
0,0.0159,2.11124,0,2.11124,174.856
0,0.0154,2.10704,0,2.10704,174.865
0,0.0149,2.10282,0,2.10282,174.875
0,0.0144,2.09846,0,2.09846,174.885
0,0.0139,2.09403,0,2.09403,174.895
0,0.0134,2.08959,0,2.08959,174.905
0,0.0129,2.08492,0,2.08492,174.915
0,0.0124,2.08034,0,2.08034,174.926
0,0.0119,2.07546,0,2.07546,174.936
0,0.0114,2.07075,0,2.07075,174.947
0,0.0109,2.06559,0,2.06559,174.958
0,0.0104,2.06078,0,2.06078,174.97
0,0.0099,2.05544,0,2.05544,174.981
0,0.0094,2.05035,0,2.05035,174.993
0,0.0089,2.04502,0,2.04502,175.004
0,0.0084,2.0396,0,2.0396,175.016
0,0.0079,2.03429,0,2.03429,175.028
0,0.0074,2.02873,0,2.02873,175.04
0,0.0069,2.02338,0,2.02338,175.052
0,0.0064,2.01788,0,2.01788,175.064
0,0.0059,2.01258,0,2.01258,175.076
0,0.0054,2.00733,0,2.00733,175.087
0,0.0049,2.00225,0,2.00225,175.099
0,0.0044,1.99757,0,1.99757,175.109
0,0.0039,1.99301,0,1.99301,175.119
0,0.0034,1.98921,0,1.98921,175.128
0,0.0029,1.98573,0,1.98573,175.137
0,0.0024,1.98329,0,1.98329,175.143
0,0.0019,1.98172,0,1.98172,175.149
0,0.0014,1.97887,-0.0001937,1.97887,175.154
0,0.0009,1.97779,-0.000171384,1.97779,175.159
0,0.0004,1.97824,-0.000158,1.97824,175.159
0,0,1.97,0,1.97,175.173
8.00E-05,0.1,1.12763,1.12763,0,9.63829
8.00E-05,0.0994,23.0049,1.00141,22.9831,-43.3483
8.00E-05,0.0989,44.7707,-1.81728,-44.7338,-324.738
8.00E-05,0.0984,7.864,-1.65602,7.68766,551.512
8.00E-05,0.0979,4.73113,-0.475972,-4.70713,-40.0061
8.00E-05,0.0974,6.80927,3.06214,-6.08189,159.538
8.00E-05,0.0969,32.6736,2.12322,32.6046,269.748
8.00E-05,0.0964,24.0368,-1.11864,24.0108,794.106
8.00E-05,0.0959,4.59097,4.28004,1.66082,455.115
8.00E-05,0.0954,25.504,3.73424,-25.2292,1377.82
8.00E-05,0.0949,10.7635,-2.32104,-10.5103,129.362
8.00E-05,0.0944,13.9779,-2.839,-13.6865,36.1694
8.00E-05,0.0939,29.4339,-0.146495,29.4335,-55.3532
8.00E-05,0.0934,8.69558,-2.82778,8.22294,22.918
8.00E-05,0.0929,22.2104,-5.51009,21.516,-95.4526
8.00E-05,0.0924,18.6716,-0.211216,-18.6704,201.267
8.00E-05,0.0919,61.2739,0.308403,61.2732,-1182.43
8.00E-05,0.0914,28.3244,-1.47909,-28.2858,132.921
8.00E-05,0.0909,13.4292,0.134634,-13.4285,-1194.74
8.00E-05,0.0904,12.6249,2.38952,-12.3967,-407.815
8.00E-05,0.0899,67.7496,-2.70646,-67.6955,-829.954
8.00E-05,0.0894,198.17,-3.02193,198.147,1400.31
8.00E-05,0.0889,119.566,4.38829,119.485,471.095
8.00E-05,0.0884,215.052,3.10331,-215.029,-38.7758
8.00E-05,0.0879,9.20849,3.20669,8.63212,710.869
8.00E-05,0.0874,30.5977,4.00858,-30.334,-513.055
8.00E-05,0.0869,16.5447,0.547959,-16.5356,-99.3532
8.00E-05,0.0864,1.80727,-1.52839,-0.964496,155.267
8.00E-05,0.0859,16.0345,-1.93556,-15.9173,44.8016
8.00E-05,0.0854,5.32988,4.00893,3.51228,-449.876
8.00E-05,0.0849,26.6731,6.35421,-25.9052,673.103
8.00E-05,0.0844,13.0836,5.46346,-11.8882,-132.369
8.00E-05,0.0839,4.86105,4.78173,-0.874563,813.643
8.00E-05,0.0834,21.435,1.51989,21.381,-746.052
8.00E-05,0.0829,8.81971,2.843,-8.34893,365.255
8.00E-05,0.0824,17.9866,-0.884215,17.9649,862.604
8.00E-05,0.0819,139.691,1.95049,-139.677,267.282
8.00E-05,0.0814,74.7996,8.43814,74.3221,337.991
8.00E-05,0.0809,55.1916,5.61022,-54.9058,-233.621
8.00E-05,0.0804,84.4809,10.5449,-83.8202,1846.89
8.00E-05,0.0799,115.139,10.376,114.67,743.483
8.00E-05,0.0794,99.4522,12.2197,-98.6986,671.046
8.00E-05,0.0789,82.7488,8.18305,82.3432,881.861
8.00E-05,0.0784,84.2986,-1.91482,-84.2768,402.096
8.00E-05,0.0779,49.6923,-2.01468,49.6514,171.468
8.00E-05,0.0774,17.0848,0.324791,-17.0817,143.674
8.00E-05,0.0769,45.0883,-0.473134,45.0858,159.007
8.00E-05,0.0764,11.9114,-5.52043,10.5549,132.965
8.00E-05,0.0759,19.7732,-6.85398,18.5473,63.7908
8.00E-05,0.0754,21.5017,-4.02275,-21.1221,110.866
8.00E-05,0.0749,27.4981,2.01065,27.4245,116.069
8.00E-05,0.0744,10.7961,4.81226,-9.66421,249.845
8.00E-05,0.0739,59.5046,4.12114,59.3617,75.0156
8.00E-05,0.0734,27.7193,4.99599,27.2653,140.764
8.00E-05,0.0729,42.7685,8.7156,41.8711,204.738
8.00E-05,0.0724,14.9112,3.88992,-14.3948,325.862
8.00E-05,0.0719,9.36675,2.46822,-9.0357,124.08
8.00E-05,0.0714,4.2466,3.64002,2.18722,235.625
8.00E-05,0.0709,8.00504,-1.52406,7.85862,181.946
8.00E-05,0.0704,2.68855,-0.958491,-2.51189,164.841
8.00E-05,0.0699,1.71114,0.209231,1.6983,183.655
8.00E-05,0.0694,2.67981,-1.04238,2.46877,174.191
8.00E-05,0.0689,5.61523,0.0255234,-5.61517,175.298
8.00E-05,0.0684,7.20001,-0.0688016,7.19968,177.894
8.00E-05,0.0679,4.01761,-0.573675,-3.97644,175.089
8.00E-05,0.0674,2.00411,0.24649,1.98889,174.438
8.00E-05,0.0669,2.99469,-0.455151,2.9599,177.237
8.00E-05,0.0664,3.24024,-0.0782263,-3.23929,173.746
8.00E-05,0.0659,7.14376,-0.190304,7.14123,174.714
8.00E-05,0.0654,2.05703,-0.278498,-2.03809,171.899
8.00E-05,0.0649,6.36657,0.0540832,6.36634,173.335
8.00E-05,0.0644,0.480956,-0.18961,0.442004,173.847
8.00E-05,0.0639,3.00204,0.120122,2.99964,174.283
8.00E-05,0.0634,2.51089,-0.0727593,2.50984,174.911
8.00E-05,0.0629,1.32519,0.010034,1.32515,174.429
8.00E-05,0.0624,3.15612,0.0176661,3.15607,174.379
8.00E-05,0.0619,1.66945,-0.0254029,1.66926,174.54
8.00E-05,0.0614,2.58528,0.0236573,2.58517,174.413
8.00E-05,0.0609,2.19955,-0.0131482,2.19951,174.406
8.00E-05,0.0604,2.31759,0.00826853,2.31757,174.381
8.00E-05,0.0599,2.36521,-0.00327061,2.36521,174.366
8.00E-05,0.0594,2.25639,0.00174734,2.25639,174.339
8.00E-05,0.0589,2.40254,0.00179276,2.40254,174.344
8.00E-05,0.0584,2.27629,-0.00307446,2.27629,174.339
8.00E-05,0.0579,2.35066,0.00330063,2.35066,174.32
8.00E-05,0.0574,2.34654,-0.0018405,2.34654,174.333
8.00E-05,0.0569,2.30569,-2.30E-05,2.30569,174.328
8.00E-05,0.0564,2.35241,0.00103194,2.35241,174.324
8.00E-05,0.0559,2.32495,-0.00101377,2.32495,174.334
8.00E-05,0.0554,2.32768,6.55E-05,2.32768,174.333
8.00E-05,0.0549,2.33013,0.000403765,2.33013,174.333
8.00E-05,0.0544,2.3344,-0.000766143,2.3344,174.342
8.00E-05,0.0539,2.31271,9.22E-05,2.31271,174.342
8.00E-05,0.0534,2.33834,0.000137653,2.33834,174.347
8.00E-05,0.0529,2.31302,-0.000699053,2.31302,174.354
8.00E-05,0.0524,2.3235,0.000332968,2.3235,174.356
8.00E-05,0.0519,2.32012,-0.000429198,2.32012,174.363
8.00E-05,0.0514,2.31315,-9.90E-05,2.31315,174.367
8.00E-05,0.0509,2.31753,-0.000157067,2.31753,174.372
8.00E-05,0.0504,2.30947,-0.000151612,2.30947,174.377
8.00E-05,0.0499,2.31315,-0.00024743,2.31315,174.384
8.00E-05,0.0494,2.30378,-8.15E-05,2.30378,174.388
8.00E-05,0.0489,2.31075,-0.000241547,2.31075,174.395
8.00E-05,0.0484,2.29773,-0.000162434,2.29773,174.399
8.00E-05,0.0479,2.30673,-0.000149048,2.30673,174.405
8.00E-05,0.0474,2.29371,-0.000245726,2.29371,174.411
8.00E-05,0.0469,2.30093,-0.000102074,2.30093,174.417
8.00E-05,0.0464,2.29069,-0.000279112,2.29069,174.422
8.00E-05,0.0459,2.29445,-8.91E-05,2.29445,174.428
8.00E-05,0.0454,2.28788,-0.000281568,2.28788,174.434
8.00E-05,0.0449,2.28786,-0.000115291,2.28786,174.44
8.00E-05,0.0444,2.28466,-0.000243711,2.28466,174.446
8.00E-05,0.0439,2.28195,-0.000163588,2.28195,174.451
8.00E-05,0.0434,2.28046,-0.000202918,2.28046,174.457
8.00E-05,0.0429,2.27685,-0.000196574,2.27685,174.463
8.00E-05,0.0424,2.27554,-0.000186739,2.27554,174.469
8.00E-05,0.0419,2.27208,-0.000210546,2.27208,174.475
8.00E-05,0.0414,2.27032,-0.000182821,2.27032,174.481
8.00E-05,0.0409,2.26739,-0.000215934,2.26739,174.488
8.00E-05,0.0404,2.26498,-0.000187852,2.26498,174.494
8.00E-05,0.0399,2.26261,-0.000209882,2.26261,174.5
8.00E-05,0.0394,2.25971,-0.000203591,2.25971,174.506
8.00E-05,0.0389,2.25751,-0.000198777,2.25751,174.512
8.00E-05,0.0384,2.25466,-0.000216513,2.25466,174.519
8.00E-05,0.0379,2.25212,-0.000198189,2.25212,174.525
8.00E-05,0.0374,2.24963,-0.000215167,2.24963,174.531
8.00E-05,0.0369,2.24672,-0.000210487,2.24672,174.538
8.00E-05,0.0364,2.24435,-0.000207621,2.24435,174.544
8.00E-05,0.0359,2.24146,-0.00022049,2.24146,174.55
8.00E-05,0.0354,2.23884,-0.00020894,2.23884,174.557
8.00E-05,0.0349,2.23617,-0.000219953,2.23617,174.563
8.00E-05,0.0344,2.2333,-0.000218796,2.2333,174.57
8.00E-05,0.0339,2.23068,-0.000215902,2.23068,174.577
8.00E-05,0.0334,2.22784,-0.000227917,2.22784,174.583
8.00E-05,0.0329,2.22498,-0.0002164,2.22498,174.59
8.00E-05,0.0324,2.22235,-0.000230007,2.22235,174.597
8.00E-05,0.0319,2.2192,-0.000226,2.2192,174.603
8.00E-05,0.0314,2.21667,-0.000223308,2.21667,174.61
8.00E-05,0.0309,2.21352,-0.00024111,2.21352,174.617
8.00E-05,0.0304,2.21066,-0.000218933,2.21066,174.624
8.00E-05,0.0299,2.20792,-0.000245564,2.20792,174.631
8.00E-05,0.0294,2.20451,-0.000231843,2.20451,174.638
8.00E-05,0.0289,2.20208,-0.000234847,2.20208,174.645
8.00E-05,0.0284,2.19854,-0.000251201,2.19854,174.652
8.00E-05,0.0279,2.19581,-0.00023105,2.19581,174.66
8.00E-05,0.0274,2.19266,-0.000253051,2.19266,174.667
8.00E-05,0.0269,2.18945,-0.000246002,2.18945,174.674
8.00E-05,0.0264,2.18646,-0.000245856,2.18646,174.682
8.00E-05,0.0259,2.18321,-0.000257684,2.18321,174.689
8.00E-05,0.0254,2.17998,-0.00025199,2.17998,174.697
8.00E-05,0.0249,2.17685,-0.000255324,2.17685,174.704
8.00E-05,0.0244,2.17351,-0.000266078,2.17351,174.712
8.00E-05,0.0239,2.17018,-0.000255527,2.17018,174.719
8.00E-05,0.0234,2.16702,-0.00027126,2.16702,174.727
8.00E-05,0.0229,2.16334,-0.000267535,2.16334,174.735
8.00E-05,0.0224,2.16026,-0.000268683,2.16026,174.743
8.00E-05,0.0219,2.15651,-0.000281677,2.15651,174.751
8.00E-05,0.0214,2.15318,-0.000271619,2.15318,174.759
8.00E-05,0.0209,2.14961,-0.000287573,2.14961,174.767
8.00E-05,0.0204,2.14593,-0.000282819,2.14593,174.776
8.00E-05,0.0199,2.14244,-0.000290588,2.14244,174.784
8.00E-05,0.0194,2.13857,-0.000293268,2.13857,174.793
8.00E-05,0.0189,2.135,-0.000297148,2.135,174.801
8.00E-05,0.0184,2.13103,-0.000303416,2.13103,174.81
8.00E-05,0.0179,2.12732,-0.000303889,2.12732,174.819
8.00E-05,0.0174,2.1233,-0.000313884,2.1233,174.828
8.00E-05,0.0169,2.11937,-0.000314326,2.11937,174.837
8.00E-05,0.0164,2.11532,-0.000321201,2.11532,174.846
8.00E-05,0.0159,2.11121,-0.000327227,2.11121,174.856
8.00E-05,0.0154,2.10701,-0.000331674,2.10701,174.865
8.00E-05,0.0149,2.10278,-0.000337201,2.10278,174.875
8.00E-05,0.0144,2.09843,-0.000345746,2.09843,174.885
8.00E-05,0.0139,2.094,-0.000348966,2.094,174.895
8.00E-05,0.0134,2.08954,-0.000358069,2.08954,174.905
8.00E-05,0.0129,2.08488,-0.000363768,2.08488,174.915
8.00E-05,0.0124,2.08028,-0.000372363,2.08028,174.926
8.00E-05,0.0119,2.07542,-0.000376814,2.07542,174.936
8.00E-05,0.0114,2.07068,-0.00038811,2.07068,174.947
8.00E-05,0.0109,2.06556,-0.000393152,2.06556,174.958
8.00E-05,0.0104,2.06069,-0.000399784,2.06069,174.97
8.00E-05,0.0099,2.0554,-0.000412119,2.0554,174.981
8.00E-05,0.0094,2.05027,-0.00041221,2.05027,174.993
8.00E-05,0.0089,2.04495,-0.00042605,2.04495,175.004
8.00E-05,0.0084,2.03954,-0.000427347,2.03954,175.016
8.00E-05,0.0079,2.0342,-0.000434678,2.0342,175.028
8.00E-05,0.0074,2.02865,-0.00043906,2.02865,175.04
8.00E-05,0.0069,2.02327,-0.000439715,2.02327,175.052
8.00E-05,0.0064,2.01778,-0.00044218,2.01778,175.064
8.00E-05,0.0059,2.01244,-0.000437063,2.01244,175.076
8.00E-05,0.0054,2.00718,-0.000434964,2.00718,175.087
8.00E-05,0.0049,2.00208,-0.000421499,2.00208,175.099
8.00E-05,0.0044,1.99734,-0.00041042,1.99734,175.109
8.00E-05,0.0039,1.99275,-0.000388849,1.99275,175.119
8.00E-05,0.0034,1.98846,-0.000721422,1.98846,175.128
8.00E-05,0.0029,1.9848,-0.000676083,1.9848,175.137
8.00E-05,0.0024,1.98198,-0.000541874,1.98198,175.143
8.00E-05,0.0019,1.97987,-0.000525699,1.97987,175.149
8.00E-05,0.0014,1.97777,-0.0003874,1.97777,175.154
8.00E-05,0.0009,1.97644,-0.000342768,1.97644,175.159
8.00E-05,0.0004,1.97661,-0.000316001,1.97661,175.16
8.00E-05,0,1.97,0,1.97,175.172
0.00016,0.1,2.25527,2.25527,0,22.9842
0.00016,0.0994,17.8549,2.00282,17.7422,-31.6508
0.00016,0.0989,35.2034,-3.63456,-35.0153,-239.058
0.00016,0.0984,4.29637,-3.31204,2.73664,450.599
0.00016,0.0979,6.82758,-0.951944,-6.76089,6.67746
0.00016,0.0974,8.86148,6.12428,-6.40461,169.133
0.00016,0.0969,29.4395,4.24643,29.1316,270.902
0.00016,0.0964,18.5058,-2.23728,18.3701,721.192
0.00016,0.0959,9.00033,8.56007,-2.7805,507.773
0.00016,0.0954,20.4612,7.46847,-19.0494,1214.67
0.00016,0.0949,11.1561,-4.64209,-10.1445,193.141
0.00016,0.0944,13.2622,-5.678,-11.9853,87.1181
0.00016,0.0939,24.7556,-0.292989,24.7539,40.7587
0.00016,0.0934,8.35294,-5.65557,6.14704,115.894
0.00016,0.0929,18.6291,-11.0202,15.0199,0.99022
0.00016,0.0924,15.1803,-0.422431,-15.1744,150.803
0.00016,0.0919,46.1495,0.616807,46.1454,-955.425
0.00016,0.0914,22.7612,-2.95817,-22.5681,110.289
0.00016,0.0909,11.6956,0.269269,-11.6925,-1008.4
0.00016,0.0904,12.752,4.77904,-11.8226,-459.375
0.00016,0.0899,50.3802,-5.41293,-50.0886,-592.117
0.00016,0.0894,153.663,-6.04386,153.544,1227.16
0.00016,0.0889,85.2232,8.77657,84.7701,360.541
0.00016,0.0884,165.055,6.20662,-164.938,6.39105
0.00016,0.0879,12.7636,6.41338,11.0353,650.403
0.00016,0.0874,29.461,8.01716,-28.3492,-345.538
0.00016,0.0869,17.6924,1.09592,-17.6584,-19.7574
0.00016,0.0864,4.85371,-3.05677,-3.77023,142.397
0.00016,0.0859,13.0429,-3.87112,-12.4552,37.992
0.00016,0.0854,8.78647,8.01785,3.59391,-294.149
0.00016,0.0849,19.9055,12.7084,-15.3207,514.842
0.00016,0.0844,11.5433,10.9269,-3.72153,-144.875
0.00016,0.0839,9.57161,9.56346,-0.394714,717.707
0.00016,0.0834,19.7377,3.03978,19.5023,-544.921
0.00016,0.0829,10.3059,5.686,-8.59541,326.727
0.00016,0.0824,9.24386,-1.76843,9.07312,758.61
0.00016,0.0819,104.804,3.90098,-104.731,157.254
0.00016,0.0814,60.0096,16.8763,57.5877,246.918
0.00016,0.0809,46.6845,11.2204,-45.316,-177.683
0.00016,0.0804,73.6434,21.0898,-70.5589,1358.39
0.00016,0.0799,86.9729,20.752,84.4608,544.064
0.00016,0.0794,79.2488,24.4393,-75.3863,508.391
0.00016,0.0789,65.1644,16.3661,63.0758,688.361
0.00016,0.0784,69.3016,-3.82964,-69.1957,370.768
0.00016,0.0779,40.2606,-4.02936,40.0585,185.802
0.00016,0.0774,8.16472,0.649582,-8.13884,149.277
0.00016,0.0769,34.9896,-0.946267,34.9768,163.126
0.00016,0.0764,15.1394,-11.0409,10.3586,124.777
0.00016,0.0759,22.702,-13.708,18.0962,69.402
0.00016,0.0754,16.5859,-8.0455,-14.5038,126.919
0.00016,0.0749,20.0348,4.02131,19.627,146.446
0.00016,0.0744,12.0713,9.62451,-7.28589,236.928
0.00016,0.0739,50.8686,8.24227,50.1964,80.3031
0.00016,0.0734,23.0474,9.99198,20.7688,150.539
0.00016,0.0729,35.2917,17.4312,30.6864,206.322
0.00016,0.0724,11.4828,7.77985,-8.4456,284.228
0.00016,0.0719,5.97941,4.93643,-3.37417,128.266
0.00016,0.0714,8.29385,7.28003,3.97355,214.36
0.00016,0.0709,6.72803,-3.04811,5.99795,179.742
0.00016,0.0704,3.34452,-1.91698,-2.74062,172.123
0.00016,0.0699,1.41383,0.418462,1.35048,182.422
0.00016,0.0694,3.14013,-2.08477,2.34822,174.42
0.00016,0.0689,4.07467,0.0510467,-4.07435,176.531
0.00016,0.0684,5.65078,-0.137603,5.6491,177.773
0.00016,0.0679,2.7345,-1.14735,-2.48215,175.283
0.00016,0.0674,1.98029,0.49298,1.91795,174.929
0.00016,0.0669,2.81188,-0.910302,2.66045,177.04
0.00016,0.0664,2.03458,-0.156453,-2.02855,174.537
0.00016,0.0659,5.84067,-0.380607,5.82825,175.217
0.00016,0.0654,1.26227,-0.556995,-1.13273,172.899
0.00016,0.0649,5.31347,0.108166,5.31237,173.85
0.00016,0.0644,0.919272,-0.37922,0.837409,174.07
0.00016,0.0639,2.80031,0.240244,2.78998,174.442
0.00016,0.0634,2.41938,-0.145519,2.415,174.825
0.00016,0.0629,1.57174,0.020068,1.57161,174.438
0.00016,0.0624,2.93193,0.0353323,2.93172,174.409
0.00016,0.0619,1.81317,-0.0508058,1.81246,174.517
0.00016,0.0614,2.52318,0.0473146,2.52274,174.415
0.00016,0.0609,2.21939,-0.0262965,2.21923,174.403
0.00016,0.0604,2.31808,0.0165371,2.31802,174.383
0.00016,0.0599,2.35471,-0.00654122,2.3547,174.362
0.00016,0.0594,2.27297,0.00349468,2.27297,174.342
0.00016,0.0589,2.38354,0.00358552,2.38354,174.344
0.00016,0.0584,2.29054,-0.00614891,2.29053,174.336
0.00016,0.0579,2.34606,0.00660126,2.34605,174.323
0.00016,0.0574,2.34229,-0.00368101,2.34229,174.332
0.00016,0.0569,2.31326,-4.61E-05,2.31326,174.327
0.00016,0.0564,2.34711,0.00206387,2.34711,174.326
0.00016,0.0559,2.32616,-0.00202753,2.32616,174.333
0.00016,0.0554,2.32909,0.000130978,2.32909,174.333
